category_group,liquidity_quintile,liquidity_quintile_label,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
Weather,4,Q4 Mid-High,50,52.5,50-55,33,21,0.6363636363636364,0.5072727272727273,0.12909090909090903,0.46615872621534094,0.7781303383204013
Weather,4,Q4 Mid-High,55,57.5,55-60,17,6,0.35294117647058826,0.5723529411764706,-0.21941176470588236,0.17309486143904904,0.5870003327878818
Weather,4,Q4 Mid-High,60,62.5,60-65,16,10,0.625,0.615,0.010000000000000009,0.3864064709793481,0.815190174452472
Weather,4,Q4 Mid-High,65,67.5,65-70,20,15,0.75,0.6705,0.07950000000000002,0.5312949900419365,0.888139947210597
Weather,4,Q4 Mid-High,70,72.5,70-75,9,6,0.6666666666666666,0.7155555555555556,-0.04888888888888898,0.35419734749908977,0.879418401317257
Weather,4,Q4 Mid-High,75,77.5,75-80,15,12,0.8,0.77,0.030000000000000027,0.5481406466534955,0.9295257935638959
Weather,4,Q4 Mid-High,80,82.5,80-85,18,17,0.9444444444444444,0.8216666666666668,0.12277777777777765,0.7424220019799247,0.9901250641690756
Weather,4,Q4 Mid-High,85,87.5,85-90,29,26,0.896551724137931,0.8658620689655173,0.030689655172413732,0.7361455275293085,0.9641857596186989
Weather,4,Q4 Mid-High,90,92.5,90-95,64,63,0.984375,0.9225,0.06187500000000001,0.9166570109970937,0.9972365292495986
Weather,4,Q4 Mid-High,95,97.5,95-100,1787,1781,0.9966424174594292,0.9856519306099608,0.01099048684946835,0.9926937730809959,0.9984603301071362
Weather,5,Q5 Highest,0,2.5,0-5,7408,3,0.00040496760259179265,0.010696544276457885,-0.010291576673866092,0.00013773237965278946,0.0011900887653646648
Weather,5,Q5 Highest,5,7.5,5-10,76,1,0.013157894736842105,0.06657894736842106,-0.05342105263157895,0.002326420140567463,0.0708384462949749
Weather,5,Q5 Highest,10,12.5,10-15,17,0,0.0,0.10823529411764707,-0.10823529411764707,0.0,0.18432366037156456
Weather,5,Q5 Highest,15,17.5,15-20,9,2,0.2222222222222222,0.16666666666666669,0.055555555555555525,0.06322376231222723,0.5474166563271946
Weather,5,Q5 Highest,20,22.5,20-25,5,3,0.6,0.22399999999999998,0.376,0.23071993220883708,0.8823817688407467
Weather,5,Q5 Highest,25,27.5,25-30,6,1,0.16666666666666666,0.27166666666666667,-0.10500000000000001,0.03005258587173032,0.563509436563646
Weather,5,Q5 Highest,30,32.5,30-35,3,1,0.3333333333333333,0.3,0.033333333333333326,0.0614903152761605,0.7923450448735121
Weather,5,Q5 Highest,35,37.5,35-40,4,0,0.0,0.38,-0.38,0.0,0.48990002040399916
Weather,5,Q5 Highest,40,42.5,40-45,2,0,0.0,0.41,-0.41,0.0,0.6576280471103807
Weather,5,Q5 Highest,45,47.5,45-50,2,0,0.0,0.465,-0.465,0.0,0.6576280471103807
Weather,5,Q5 Highest,50,52.5,50-55,3,2,0.6666666666666666,0.51,0.15666666666666662,0.2076549551264879,0.9385096847238394
Weather,5,Q5 Highest,60,62.5,60-65,3,3,1.0,0.6266666666666666,0.3733333333333334,0.43849391955098227,1.0
Weather,5,Q5 Highest,65,67.5,65-70,3,1,0.3333333333333333,0.6766666666666667,-0.34333333333333343,0.0614903152761605,0.7923450448735121
Weather,5,Q5 Highest,70,72.5,70-75,6,4,0.6666666666666666,0.705,-0.03833333333333333,0.29998832134152864,0.9032306674407831
Weather,5,Q5 Highest,75,77.5,75-80,7,4,0.5714285714285714,0.7671428571428571,-0.19571428571428573,0.2504542304090258,0.8417830777373732
Weather,5,Q5 Highest,80,82.5,80-85,5,3,0.6,0.818,-0.21799999999999997,0.23071993220883708,0.8823817688407467
Weather,5,Q5 Highest,85,87.5,85-90,7,7,1.0,0.8657142857142857,0.13428571428571434,0.6456611570247934,1.0
Weather,5,Q5 Highest,90,92.5,90-95,23,23,1.0,0.913913043478261,0.08608695652173903,0.8568788745827374,1.0
Weather,5,Q5 Highest,95,97.5,95-100,2980,2977,0.998993288590604,0.9889395973154361,0.010053691275167864,0.9970441258656961,0.99965757572597
Entertainment,1,Q1 Lowest,0,2.5,0-5,781,2,0.002560819462227913,0.01618437900128041,-0.013623559539052496,0.0007025354895296284,0.009288779955523234
Entertainment,1,Q1 Lowest,5,7.5,5-10,161,3,0.018633540372670808,0.06658385093167701,-0.047950310559006205,0.006356878364068758,0.05334649748280485
Entertainment,1,Q1 Lowest,10,12.5,10-15,77,1,0.012987012987012988,0.12025974025974026,-0.10727272727272727,0.0022961581721549496,0.06996366845176145
Entertainment,1,Q1 Lowest,15,17.5,15-20,32,1,0.03125,0.1653125,-0.1340625,0.005537717362550945,0.15744607800372734
Entertainment,1,Q1 Lowest,20,22.5,20-25,19,3,0.15789473684210525,0.2157894736842105,-0.05789473684210525,0.055203710399278266,0.3756592764317668
Entertainment,1,Q1 Lowest,25,27.5,25-30,20,0,0.0,0.258,-0.258,0.0,0.16113012549493322
Entertainment,1,Q1 Lowest,30,32.5,30-35,12,6,0.5,0.3116666666666667,0.1883333333333333,0.2537781703934222,0.7462218296065778
Entertainment,1,Q1 Lowest,35,37.5,35-40,15,3,0.2,0.3546666666666667,-0.15466666666666667,0.07047420643610414,0.4518593533465045
Entertainment,1,Q1 Lowest,40,42.5,40-45,4,0,0.0,0.415,-0.415,0.0,0.48990002040399916
Entertainment,1,Q1 Lowest,45,47.5,45-50,4,3,0.75,0.4825,0.2675,0.3006360524426366,0.9544139373553637
Entertainment,1,Q1 Lowest,50,52.5,50-55,5,2,0.4,0.51,-0.10999999999999999,0.1176182311592533,0.769280067791163
Entertainment,1,Q1 Lowest,55,57.5,55-60,4,2,0.5,0.57,-0.06999999999999995,0.15003570882017148,0.8499642911798285
Entertainment,1,Q1 Lowest,60,62.5,60-65,13,3,0.23076923076923078,0.6130769230769231,-0.3823076923076923,0.08179379092465713,0.5025687399512693
Entertainment,1,Q1 Lowest,65,67.5,65-70,5,4,0.8,0.67,0.13,0.3755282641185388,0.9637768390302125
Entertainment,1,Q1 Lowest,70,72.5,70-75,2,2,1.0,0.715,0.28500000000000003,0.34237195288961925,1.0
Entertainment,1,Q1 Lowest,75,77.5,75-80,3,3,1.0,0.76,0.24,0.43849391955098227,1.0
Entertainment,1,Q1 Lowest,80,82.5,80-85,8,7,0.875,0.8175,0.057499999999999996,0.5291051942301386,0.9775830911367038
Entertainment,1,Q1 Lowest,85,87.5,85-90,10,8,0.8,0.8759999999999999,-0.07599999999999985,0.49015684672072335,0.9433190520193067
Entertainment,1,Q1 Lowest,90,92.5,90-95,29,29,1.0,0.9189655172413793,0.08103448275862069,0.8830264055344442,1.0
Entertainment,1,Q1 Lowest,95,97.5,95-100,182,174,0.9560439560439561,0.9828571428571429,-0.026813186813186785,0.915672421293379,0.9775613864224394
Entertainment,2,Q2 Low-Mid,0,2.5,0-5,686,7,0.01020408163265306,0.01596209912536443,-0.005758017492711371,0.004951407225028475,0.020911921399977614
Entertainment,2,Q2 Low-Mid,5,7.5,5-10,149,2,0.013422818791946308,0.065503355704698,-0.05208053691275168,0.0036886952442319668,0.04761670852018819
Entertainment,2,Q2 Low-Mid,10,12.5,10-15,78,4,0.05128205128205128,0.11448717948717949,-0.0632051282051282,0.020120686846503345,0.1245685665405272
Entertainment,2,Q2 Low-Mid,15,17.5,15-20,46,3,0.06521739130434782,0.16782608695652176,-0.10260869565217394,0.02242745446634356,0.17503009103781358
Entertainment,2,Q2 Low-Mid,20,22.5,20-25,39,8,0.20512820512820512,0.2153846153846154,-0.010256410256410275,0.10779590197911117,0.3553427296312862
Entertainment,2,Q2 Low-Mid,25,27.5,25-30,15,2,0.13333333333333333,0.266,-0.13266666666666668,0.0373604698913593,0.3788249920651624
Entertainment,2,Q2 Low-Mid,30,32.5,30-35,18,2,0.1111111111111111,0.3138888888888889,-0.20277777777777778,0.031018868453582787,0.3280024486660421
Entertainment,2,Q2 Low-Mid,35,37.5,35-40,8,3,0.375,0.36875,0.006249999999999978,0.13684175946152105,0.6942621454161981
Entertainment,2,Q2 Low-Mid,40,42.5,40-45,17,2,0.11764705882352941,0.41647058823529415,-0.2988235294117647,0.03287908001292092,0.3433684249770991
Entertainment,2,Q2 Low-Mid,45,47.5,45-50,4,1,0.25,0.4775,-0.22749999999999998,0.045586062644636216,0.6993639475573634
Entertainment,2,Q2 Low-Mid,50,52.5,50-55,9,2,0.2222222222222222,0.5144444444444445,-0.29222222222222227,0.06322376231222723,0.5474166563271946
Entertainment,2,Q2 Low-Mid,55,57.5,55-60,5,3,0.6,0.5760000000000001,0.02399999999999991,0.23071993220883708,0.8823817688407467
Entertainment,2,Q2 Low-Mid,60,62.5,60-65,7,2,0.2857142857142857,0.6214285714285714,-0.33571428571428574,0.0822171657090155,0.6410709098517873
Entertainment,2,Q2 Low-Mid,65,67.5,65-70,13,6,0.46153846153846156,0.6630769230769231,-0.20153846153846156,0.2320575430148814,0.7085656756816796
Entertainment,2,Q2 Low-Mid,70,72.5,70-75,6,5,0.8333333333333334,0.7183333333333333,0.1150000000000001,0.43649056343635395,0.9699474141282697
Entertainment,2,Q2 Low-Mid,75,77.5,75-80,8,8,1.0,0.7675,0.23250000000000004,0.6755843804891231,1.0
Entertainment,2,Q2 Low-Mid,80,82.5,80-85,12,11,0.9166666666666666,0.8233333333333333,0.09333333333333338,0.6461140782014047,0.9851352905492264
Entertainment,2,Q2 Low-Mid,85,87.5,85-90,11,10,0.9090909090909091,0.8727272727272727,0.036363636363636376,0.6226353745137962,0.9837682477371741
Entertainment,2,Q2 Low-Mid,90,92.5,90-95,39,38,0.9743589743589743,0.921025641025641,0.053333333333333344,0.8681871352137286,0.9954594139347627
Entertainment,2,Q2 Low-Mid,95,97.5,95-100,234,229,0.9786324786324786,0.979957264957265,-0.0013247863247863867,0.9509637895672655,0.9908394946353297
Entertainment,3,Q3 Mid,0,2.5,0-5,932,2,0.002145922746781116,0.015257510729613734,-0.013111587982832618,0.0005886744850234489,0.007790521310504341
Entertainment,3,Q3 Mid,5,7.5,5-10,181,5,0.027624309392265192,0.06419889502762431,-0.03657458563535912,0.011855761918908421,0.06302781407264324
Entertainment,3,Q3 Mid,10,12.5,10-15,69,2,0.028985507246376812,0.1127536231884058,-0.08376811594202899,0.007985035233144928,0.09966773461265746
Entertainment,3,Q3 Mid,15,17.5,15-20,25,4,0.16,0.1632,-0.0032000000000000084,0.06403347608577989,0.34654013980238163
Entertainment,3,Q3 Mid,20,22.5,20-25,29,3,0.10344827586206896,0.22275862068965516,-0.11931034482758619,0.035814240381301043,0.26385447247069155
Entertainment,3,Q3 Mid,25,27.5,25-30,34,9,0.2647058823529412,0.265,-0.0002941176470588336,0.14601027541553796,0.4311746216289845
Entertainment,3,Q3 Mid,30,32.5,30-35,11,5,0.45454545454545453,0.3154545454545455,0.13909090909090904,0.21270957543988045,0.7199122443100118
Entertainment,3,Q3 Mid,35,37.5,35-40,16,1,0.0625,0.366875,-0.304375,0.01111905730833121,0.2832926836802987
Entertainment,3,Q3 Mid,40,42.5,40-45,9,2,0.2222222222222222,0.4177777777777778,-0.1955555555555556,0.06322376231222723,0.5474166563271946
Entertainment,3,Q3 Mid,45,47.5,45-50,9,6,0.6666666666666666,0.4677777777777778,0.19888888888888884,0.35419734749908977,0.879418401317257
Entertainment,3,Q3 Mid,50,52.5,50-55,10,4,0.4,0.516,-0.11599999999999999,0.16817758120350967,0.6873304525498135
Entertainment,3,Q3 Mid,55,57.5,55-60,5,2,0.4,0.5660000000000001,-0.16600000000000004,0.1176182311592533,0.769280067791163
Entertainment,3,Q3 Mid,60,62.5,60-65,20,13,0.65,0.6175,0.03249999999999997,0.43285051021946463,0.8188104521320554
Entertainment,3,Q3 Mid,65,67.5,65-70,12,7,0.5833333333333334,0.6683333333333333,-0.08499999999999996,0.3195073356553728,0.8067425380947535
Entertainment,3,Q3 Mid,70,72.5,70-75,11,7,0.6363636363636364,0.7236363636363636,-0.08727272727272728,0.35379677689163724,0.8483377638586862
Entertainment,3,Q3 Mid,75,77.5,75-80,11,7,0.6363636363636364,0.7681818181818181,-0.13181818181818172,0.35379677689163724,0.8483377638586862
Entertainment,3,Q3 Mid,80,82.5,80-85,14,13,0.9285714285714286,0.8285714285714286,0.09999999999999998,0.6853073044604219,0.9872781138877085
Entertainment,3,Q3 Mid,85,87.5,85-90,22,20,0.9090909090909091,0.8777272727272727,0.03136363636363637,0.7218461934161421,0.9747051037171622
Entertainment,3,Q3 Mid,90,92.5,90-95,58,51,0.8793103448275862,0.921896551724138,-0.04258620689655179,0.7712040772176841,0.9402910975514033
Entertainment,3,Q3 Mid,95,97.5,95-100,317,313,0.9873817034700315,0.9819558359621451,0.005425867507886428,0.9680096424091453,0.9950824254523787
Entertainment,4,Q4 Mid-High,0,2.5,0-5,1261,1,0.0007930214115781126,0.014536082474226804,-0.013743061062648691,0.00013999786912533485,0.004478446053022703
Entertainment,4,Q4 Mid-High,5,7.5,5-10,203,3,0.014778325123152709,0.06507389162561576,-0.05029556650246306,0.005038378098600752,0.04254199258118513
Entertainment,4,Q4 Mid-High,10,12.5,10-15,65,6,0.09230769230769231,0.11723076923076922,-0.02492307692307691,0.04299450413746196,0.18712216950173294
Entertainment,4,Q4 Mid-High,15,17.5,15-20,32,4,0.125,0.163125,-0.03812499999999999,0.04970053844474301,0.2806864978482796
Entertainment,4,Q4 Mid-High,20,22.5,20-25,22,4,0.18181818181818182,0.21818181818181817,-0.03636363636363635,0.07306766024105121,0.38517021976637866
Entertainment,4,Q4 Mid-High,25,27.5,25-30,16,5,0.3125,0.26625,0.04625000000000001,0.14164435051961052,0.5559606813326594
Entertainment,4,Q4 Mid-High,30,32.5,30-35,14,6,0.42857142857142855,0.32357142857142857,0.10499999999999998,0.21380509930400526,0.6740973309713064
Entertainment,4,Q4 Mid-High,35,37.5,35-40,17,7,0.4117647058823529,0.36941176470588233,0.04235294117647059,0.21610786039131383,0.6399492561448447
Entertainment,4,Q4 Mid-High,40,42.5,40-45,12,2,0.16666666666666666,0.415,-0.24833333333333332,0.04696414761482223,0.44803635738467273
Entertainment,4,Q4 Mid-High,45,47.5,45-50,10,3,0.3,0.473,-0.173,0.10778928748621183,0.6032267800204347
Entertainment,4,Q4 Mid-High,50,52.5,50-55,14,8,0.5714285714285714,0.5171428571428571,0.05428571428571427,0.3259026690286936,0.7861949006959948
Entertainment,4,Q4 Mid-High,55,57.5,55-60,10,7,0.7,0.574,0.126,0.39677321997956516,0.892210712513788
Entertainment,4,Q4 Mid-High,60,62.5,60-65,13,7,0.5384615384615384,0.6238461538461538,-0.08538461538461539,0.2914343243183205,0.7679424569851186
Entertainment,4,Q4 Mid-High,65,67.5,65-70,11,5,0.45454545454545453,0.6727272727272726,-0.2181818181818181,0.21270957543988045,0.7199122443100118
Entertainment,4,Q4 Mid-High,70,72.5,70-75,15,11,0.7333333333333333,0.7140000000000001,0.019333333333333202,0.4804911034231324,0.8910272389681718
Entertainment,4,Q4 Mid-High,75,77.5,75-80,17,11,0.6470588235294118,0.7647058823529411,-0.11764705882352933,0.4129996672121182,0.826905138560951
Entertainment,4,Q4 Mid-High,80,82.5,80-85,28,22,0.7857142857142857,0.8235714285714286,-0.03785714285714292,0.6046105292072612,0.8978767829881058
Entertainment,4,Q4 Mid-High,85,87.5,85-90,38,34,0.8947368421052632,0.8689473684210526,0.025789473684210584,0.7586916879980553,0.9582981020673341
Entertainment,4,Q4 Mid-High,90,92.5,90-95,74,69,0.9324324324324325,0.9232432432432433,0.009189189189189206,0.8513861389507532,0.9707963444514379
Entertainment,4,Q4 Mid-High,95,97.5,95-100,649,641,0.987673343605547,0.982095531587057,0.005577812018490058,0.9758663117471615,0.9937410171975625
Entertainment,5,Q5 Highest,0,2.5,0-5,1825,6,0.0032876712328767125,0.013293150684931507,-0.010005479452054794,0.001507593033954497,0.007154502141483332
Entertainment,5,Q5 Highest,5,7.5,5-10,135,10,0.07407407407407407,0.06496296296296296,0.009111111111111111,0.040730101413589175,0.13098788512646797
Entertainment,5,Q5 Highest,10,12.5,10-15,59,5,0.0847457627118644,0.11864406779661017,-0.03389830508474577,0.036741491306199775,0.1835202461416055
Entertainment,5,Q5 Highest,15,17.5,15-20,29,4,0.13793103448275862,0.16827586206896553,-0.030344827586206907,0.05497350852047822,0.30559357712699325
Entertainment,5,Q5 Highest,20,22.5,20-25,27,3,0.1111111111111111,0.22037037037037038,-0.10925925925925928,0.03851964789498724,0.2805818254397295
Entertainment,5,Q5 Highest,25,27.5,25-30,16,5,0.3125,0.26375,0.048750000000000016,0.14164435051961052,0.5559606813326594
Entertainment,5,Q5 Highest,30,32.5,30-35,17,6,0.35294117647058826,0.32,0.03294117647058825,0.17309486143904904,0.5870003327878818
Entertainment,5,Q5 Highest,35,37.5,35-40,16,2,0.125,0.36875,-0.24375000000000002,0.034976749337057134,0.3602333143674828
Entertainment,5,Q5 Highest,40,42.5,40-45,8,1,0.125,0.40875,-0.28375,0.02241690886329617,0.4708948057698615
Entertainment,5,Q5 Highest,45,47.5,45-50,5,1,0.2,0.47600000000000003,-0.276,0.03622316096978745,0.6244717358814613
Entertainment,5,Q5 Highest,50,52.5,50-55,10,5,0.5,0.51,-0.010000000000000009,0.23658959361548731,0.7634104063845126
Entertainment,5,Q5 Highest,55,57.5,55-60,8,5,0.625,0.575,0.050000000000000044,0.30573785458380187,0.863158240538479
Entertainment,5,Q5 Highest,60,62.5,60-65,11,10,0.9090909090909091,0.629090909090909,0.28,0.6226353745137962,0.9837682477371741
Entertainment,5,Q5 Highest,65,67.5,65-70,10,6,0.6,0.672,-0.07200000000000006,0.3126695474501864,0.8318224187964902
Entertainment,5,Q5 Highest,70,72.5,70-75,15,10,0.6666666666666666,0.7153333333333333,-0.048666666666666636,0.41713125151212976,0.8482389930530876
Entertainment,5,Q5 Highest,75,77.5,75-80,27,21,0.7777777777777778,0.7692592592592592,0.008518518518518592,0.5924270453692919,0.8939290451059105
Entertainment,5,Q5 Highest,80,82.5,80-85,34,26,0.7647058823529411,0.815,-0.05029411764705882,0.6000353719173557,0.8756316189075566
Entertainment,5,Q5 Highest,85,87.5,85-90,42,38,0.9047619047619048,0.8692857142857143,0.03547619047619044,0.7793460477494668,0.9623383611716879
Entertainment,5,Q5 Highest,90,92.5,90-95,72,65,0.9027777777777778,0.925,-0.022222222222222254,0.812647509746432,0.9521042887388321
Entertainment,5,Q5 Highest,95,97.5,95-100,1224,1221,0.9975490196078431,0.9861356209150327,0.01141339869281044,0.9928185157235141,0.9991661181250215
Other,1,Q1 Lowest,0,2.5,0-5,560,0,0.0,0.015178571428571428,-0.015178571428571428,0.0,0.006813261029338736
Other,1,Q1 Lowest,5,7.5,5-10,124,2,0.016129032258064516,0.06443548387096774,-0.04830645161290323,0.00443427154444424,0.05690413473332449
Other,1,Q1 Lowest,10,12.5,10-15,49,1,0.02040816326530612,0.11142857142857142,-0.0910204081632653,0.003611579538530696,0.10693768467754147
Other,1,Q1 Lowest,15,17.5,15-20,22,3,0.13636363636363635,0.16272727272727272,-0.026363636363636367,0.04748917264236269,0.3333541187947
Other,1,Q1 Lowest,20,22.5,20-25,17,1,0.058823529411764705,0.21470588235294116,-0.15588235294117647,0.01046013064516424,0.269825452035628
Other,1,Q1 Lowest,25,27.5,25-30,10,3,0.3,0.268,0.03199999999999997,0.10778928748621183,0.6032267800204347
Other,1,Q1 Lowest,30,32.5,30-35,7,0,0.0,0.31,-0.31,0.0,0.35433884297520657
Other,1,Q1 Lowest,35,37.5,35-40,9,1,0.1111111111111111,0.3644444444444444,-0.2533333333333333,0.019890371327130535,0.4350062147680601
Other,1,Q1 Lowest,40,42.5,40-45,4,0,0.0,0.4125,-0.4125,0.0,0.48990002040399916
Other,1,Q1 Lowest,45,47.5,45-50,3,1,0.3333333333333333,0.4733333333333334,-0.14000000000000007,0.0614903152761605,0.7923450448735121
Other,1,Q1 Lowest,50,52.5,50-55,10,2,0.2,0.506,-0.306,0.056680947980693314,0.5098431532792765
Other,1,Q1 Lowest,55,57.5,55-60,6,3,0.5,0.5666666666666667,-0.06666666666666665,0.18761280689940868,0.8123871931005913
Other,1,Q1 Lowest,60,62.5,60-65,1,0,0.0,0.64,-0.64,0.0,0.7934567085261071
Other,1,Q1 Lowest,65,67.5,65-70,5,3,0.6,0.654,-0.05400000000000005,0.23071993220883708,0.8823817688407467
Other,1,Q1 Lowest,70,72.5,70-75,5,2,0.4,0.72,-0.31999999999999995,0.1176182311592533,0.769280067791163
Other,1,Q1 Lowest,75,77.5,75-80,10,6,0.6,0.759,-0.15900000000000003,0.3126695474501864,0.8318224187964902
Other,1,Q1 Lowest,80,82.5,80-85,15,14,0.9333333333333333,0.8140000000000001,0.11933333333333329,0.7018292244757601,0.9881334113938051
Other,1,Q1 Lowest,85,87.5,85-90,13,13,1.0,0.8676923076923078,0.13230769230769224,0.7718981569447083,1.0
Other,1,Q1 Lowest,90,92.5,90-95,19,19,1.0,0.9210526315789473,0.07894736842105265,0.8318156346315496,1.0
Other,1,Q1 Lowest,95,97.5,95-100,148,140,0.9459459459459459,0.9836486486486486,-0.037702702702702706,0.8969681162654677,0.9723588665903506
Other,2,Q2 Low-Mid,0,2.5,0-5,509,1,0.0019646365422396855,0.016404715127701374,-0.014440078585461688,0.00034688189149651057,0.01104376972490902
Other,2,Q2 Low-Mid,5,7.5,5-10,146,1,0.00684931506849315,0.06472602739726027,-0.05787671232876712,0.001210066099070966,0.03777510223869371
Other,2,Q2 Low-Mid,10,12.5,10-15,61,0,0.0,0.11442622950819673,-0.11442622950819673,0.0,0.05924591620194442
Other,2,Q2 Low-Mid,15,17.5,15-20,23,2,0.08695652173913043,0.17,-0.08304347826086958,0.02417949540723341,0.2679640429809402
Other,2,Q2 Low-Mid,20,22.5,20-25,20,1,0.05,0.2205,-0.17049999999999998,0.008881219432873136,0.23613589351256675
Other,2,Q2 Low-Mid,25,27.5,25-30,9,2,0.2222222222222222,0.2711111111111111,-0.04888888888888887,0.06322376231222723,0.5474166563271946
Other,2,Q2 Low-Mid,30,32.5,30-35,15,3,0.2,0.32,-0.12,0.07047420643610414,0.4518593533465045
Other,2,Q2 Low-Mid,35,37.5,35-40,13,4,0.3076923076923077,0.36769230769230765,-0.05999999999999994,0.12680497161618087,0.5763111218666236
Other,2,Q2 Low-Mid,40,42.5,40-45,13,4,0.3076923076923077,0.4192307692307692,-0.11153846153846148,0.12680497161618087,0.5763111218666236
Other,2,Q2 Low-Mid,45,47.5,45-50,8,1,0.125,0.465,-0.34,0.02241690886329617,0.4708948057698615
Other,2,Q2 Low-Mid,50,52.5,50-55,12,5,0.4166666666666667,0.5083333333333333,-0.09166666666666662,0.19325746190524656,0.6804926643446272
Other,2,Q2 Low-Mid,55,57.5,55-60,9,3,0.3333333333333333,0.5555555555555556,-0.22222222222222227,0.12058159868274293,0.6458026525009102
Other,2,Q2 Low-Mid,60,62.5,60-65,9,3,0.3333333333333333,0.6211111111111112,-0.28777777777777785,0.12058159868274293,0.6458026525009102
Other,2,Q2 Low-Mid,65,67.5,65-70,7,4,0.5714285714285714,0.6685714285714286,-0.0971428571428572,0.2504542304090258,0.8417830777373732
Other,2,Q2 Low-Mid,70,72.5,70-75,8,5,0.625,0.72125,-0.09624999999999995,0.30573785458380187,0.863158240538479
Other,2,Q2 Low-Mid,75,77.5,75-80,10,9,0.9,0.773,0.127,0.5958436145024278,0.9821242504842788
Other,2,Q2 Low-Mid,80,82.5,80-85,12,11,0.9166666666666666,0.8175,0.09916666666666663,0.6461140782014047,0.9851352905492264
Other,2,Q2 Low-Mid,85,87.5,85-90,14,12,0.8571428571428571,0.8685714285714287,-0.011428571428571566,0.600580922361363,0.9599069262620787
Other,2,Q2 Low-Mid,90,92.5,90-95,26,26,1.0,0.9211538461538461,0.0788461538461539,0.8712669561953784,1.0
Other,2,Q2 Low-Mid,95,97.5,95-100,147,145,0.9863945578231292,0.9820408163265306,0.004353741496598618,0.9517533298153685,0.9962610110561151
Other,3,Q3 Mid,0,2.5,0-5,754,7,0.009283819628647215,0.015809018567639256,-0.0065251989389920415,0.004504159586820036,0.019038491014572126
Other,3,Q3 Mid,5,7.5,5-10,154,2,0.012987012987012988,0.0635064935064935,-0.050519480519480506,0.003568687884314088,0.04611149782084855
Other,3,Q3 Mid,10,12.5,10-15,79,3,0.0379746835443038,0.1140506329113924,-0.07607594936708861,0.012997851302069409,0.10580236501437063
Other,3,Q3 Mid,15,17.5,15-20,34,2,0.058823529411764705,0.1641176470588235,-0.1052941176470588,0.016282313063842452,0.1909393688946371
Other,3,Q3 Mid,20,22.5,20-25,30,1,0.03333333333333333,0.215,-0.18166666666666667,0.0059084379948573795,0.16670751396958874
Other,3,Q3 Mid,25,27.5,25-30,22,1,0.045454545454545456,0.26227272727272727,-0.2168181818181818,0.008069219301147859,0.21798489499518053
Other,3,Q3 Mid,30,32.5,30-35,9,1,0.1111111111111111,0.3144444444444444,-0.2033333333333333,0.019890371327130535,0.4350062147680601
Other,3,Q3 Mid,35,37.5,35-40,16,3,0.1875,0.366875,-0.179375,0.06591478773586765,0.4300935986845823
Other,3,Q3 Mid,40,42.5,40-45,16,4,0.25,0.414375,-0.164375,0.10181901984237346,0.49498768929398645
Other,3,Q3 Mid,45,47.5,45-50,8,4,0.5,0.46375,0.036250000000000004,0.21521252682444186,0.7847874731755582
Other,3,Q3 Mid,50,52.5,50-55,14,4,0.2857142857142857,0.51,-0.2242857142857143,0.11721187910109099,0.5464954117248438
Other,3,Q3 Mid,55,57.5,55-60,15,6,0.4,0.5666666666666667,-0.16666666666666663,0.19824228082594664,0.642535572434923
Other,3,Q3 Mid,60,62.5,60-65,8,3,0.375,0.61625,-0.24124999999999996,0.13684175946152105,0.6942621454161981
Other,3,Q3 Mid,65,67.5,65-70,16,11,0.6875,0.666875,0.020625000000000004,0.4440393186673406,0.8583556494803894
Other,3,Q3 Mid,70,72.5,70-75,14,12,0.8571428571428571,0.7192857142857143,0.1378571428571428,0.600580922361363,0.9599069262620787
Other,3,Q3 Mid,75,77.5,75-80,15,11,0.7333333333333333,0.772,-0.03866666666666674,0.4804911034231324,0.8910272389681718
Other,3,Q3 Mid,80,82.5,80-85,14,13,0.9285714285714286,0.822857142857143,0.10571428571428565,0.6853073044604219,0.9872781138877085
Other,3,Q3 Mid,85,87.5,85-90,23,18,0.782608695652174,0.8682608695652173,-0.08565217391304336,0.5809611981726508,0.9033616439828094
Other,3,Q3 Mid,90,92.5,90-95,56,52,0.9285714285714286,0.9183928571428571,0.010178571428571481,0.830243171685138,0.9718744187536204
Other,3,Q3 Mid,95,97.5,95-100,310,304,0.9806451612903225,0.9833225806451612,-0.0026774193548386727,0.9584234043788892,0.9911001769436633
Other,4,Q4 Mid-High,0,2.5,0-5,1283,5,0.003897116134060795,0.014957131722525331,-0.011060015588464537,0.0016657044233291643,0.009090553378718889
Other,4,Q4 Mid-High,5,7.5,5-10,170,4,0.023529411764705882,0.06529411764705882,-0.04176470588235294,0.009187146558505468,0.05893003598008137
Other,4,Q4 Mid-High,10,12.5,10-15,68,5,0.07352941176470588,0.11470588235294117,-0.04117647058823529,0.03181437515487155,0.160853939581994
Other,4,Q4 Mid-High,15,17.5,15-20,54,6,0.1111111111111111,0.1674074074074074,-0.05629629629629629,0.05192951817556753,0.2219494893207673
Other,4,Q4 Mid-High,20,22.5,20-25,36,6,0.16666666666666666,0.21555555555555558,-0.048888888888888926,0.07870340628564097,0.3189111473467432
Other,4,Q4 Mid-High,25,27.5,25-30,26,6,0.23076923076923078,0.26576923076923076,-0.034999999999999976,0.11033699683676687,0.42051925751956787
