platform,horizon_label,horizon_hours,freshness_filter,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
kalshi,6h,6.0,<=24h,30,32.5,30-35,8468,2494,0.2945205479452055,0.31839631554085973,-0.02387576759565424,0.2849066762571397,0.3043207710549063
kalshi,6h,6.0,<=24h,35,37.5,35-40,7737,2650,0.3425100168023782,0.3691133514282021,-0.026603334625823927,0.33201622643835005,0.3531601244121828
kalshi,6h,6.0,<=24h,40,42.5,40-45,7550,3018,0.39973509933774837,0.4201456953642384,-0.020410596026490035,0.3887393440530029,0.41083283654448277
kalshi,6h,6.0,<=24h,45,47.5,45-50,7706,3470,0.4502984687256683,0.46975733194913055,-0.01945886322346224,0.4392174775091461,0.4614289897282612
kalshi,6h,6.0,<=24h,50,52.5,50-55,6820,3391,0.4972140762463343,0.5186656891495601,-0.021451612903225836,0.48535236221191314,0.5090789270489628
kalshi,6h,6.0,<=24h,55,57.5,55-60,5554,3018,0.5433921498019445,0.5689629096146921,-0.02557075981274759,0.5302663430965288,0.556457970888958
kalshi,6h,6.0,<=24h,60,62.5,60-65,4468,2652,0.5935541629364369,0.6186101163831692,-0.025055953446732282,0.5790774851845398,0.6078701025833274
kalshi,6h,6.0,<=24h,65,67.5,65-70,3765,2453,0.651527224435591,0.6693997343957503,-0.017872509960159322,0.6361594091186829,0.6665861347640847
kalshi,6h,6.0,<=24h,70,72.5,70-75,3376,2387,0.7070497630331753,0.7187381516587678,-0.011688388625592405,0.6914689312111395,0.7221599205078286
kalshi,6h,6.0,<=24h,75,77.5,75-80,2877,2180,0.7577337504344803,0.7690441432047271,-0.011310392770246813,0.741740366503766,0.7730397588596
kalshi,6h,6.0,<=24h,80,82.5,80-85,2890,2347,0.8121107266435986,0.8193217993079586,-0.007211072664359941,0.7974579944868815,0.8259347993688707
kalshi,6h,6.0,<=24h,85,87.5,85-90,2765,2399,0.867631103074141,0.8697613019891501,-0.002130198915009096,0.8544875919266847,0.8797544824483897
kalshi,6h,6.0,<=24h,90,92.5,90-95,3437,3198,0.9304626127436718,0.9203636892638929,0.01009892347977892,0.9214691518687445,0.9384948755366439
kalshi,6h,6.0,<=24h,95,97.5,95-100,14324,13998,0.9772409941357163,0.9816385087964256,-0.004397514660709256,0.9746676994815184,0.9795583718061485
kalshi,1h,1.0,all,0,2.5,0-5,196532,1771,0.009011255164553355,0.015643152260191723,-0.006631897095638368,0.00860294809696357,0.009438756515962361
kalshi,1h,1.0,all,5,7.5,5-10,60564,2486,0.041047486955947426,0.06794432336041212,-0.02689683640446469,0.03949625660036126,0.04265693672063039
kalshi,1h,1.0,all,10,12.5,10-15,27299,2180,0.07985640499652003,0.11855122898274661,-0.03869482398622659,0.07669957853906567,0.08313146263724913
kalshi,1h,1.0,all,15,17.5,15-20,18871,2230,0.11817073816967834,0.16819034497376928,-0.05001960680409094,0.11364245691070934,0.12285444698913581
kalshi,1h,1.0,all,20,22.5,20-25,14095,2336,0.16573252926569707,0.21852004256828664,-0.05278751330258957,0.15968501821519288,0.1719622002343002
kalshi,1h,1.0,all,25,27.5,25-30,11082,2413,0.21774048005775132,0.2688512903807977,-0.051110810323046374,0.21015491850340837,0.2255216655820074
kalshi,1h,1.0,all,30,32.5,30-35,9012,2339,0.2595428317798491,0.31802041722148244,-0.05847758544163334,0.25059556677603595,0.26869501170972626
kalshi,1h,1.0,all,35,37.5,35-40,7796,2365,0.30336069779374036,0.36878783991790665,-0.06542714212416628,0.2932548172103887,0.31366027706537203
kalshi,1h,1.0,all,40,42.5,40-45,6739,2400,0.3561359252114557,0.419232823861107,-0.06309689864965129,0.3447877700015782,0.36764800781648604
kalshi,1h,1.0,all,45,47.5,45-50,6477,2691,0.41547012505789715,0.46908599660336575,-0.053615871545468596,0.4035219948796376,0.4275184675195669
kalshi,1h,1.0,all,50,52.5,50-55,5523,2642,0.4783632084012312,0.5174379866014847,-0.03907477820025346,0.46520839742138875,0.4915480980063073
kalshi,1h,1.0,all,55,57.5,55-60,3892,2062,0.5298047276464543,0.5683144912641316,-0.03850976361767733,0.5141022982015944,0.5454483775753673
kalshi,1h,1.0,all,60,62.5,60-65,3286,1992,0.6062081558125381,0.618965307364577,-0.012757151552038937,0.5893876593585043,0.6227806103843307
kalshi,1h,1.0,all,65,67.5,65-70,3160,2073,0.6560126582278482,0.6699145569620254,-0.013901898734177243,0.6392691661222738,0.6723772829287786
kalshi,1h,1.0,all,70,72.5,70-75,2748,1983,0.7216157205240175,0.7198544395924309,0.0017612809315865618,0.704557152908167,0.7380555323568568
kalshi,1h,1.0,all,75,77.5,75-80,2914,2268,0.7783115991763898,0.7696739876458476,0.00863761153054221,0.7628686344914342,0.7930217195291542
kalshi,1h,1.0,all,80,82.5,80-85,3119,2609,0.8364860532221866,0.8196184674575184,0.01686758576466818,0.8230940884542423,0.8490501535079503
kalshi,1h,1.0,all,85,87.5,85-90,3528,3104,0.8798185941043084,0.8707908163265305,0.009027777777777857,0.8686731668339226,0.8901377605870581
kalshi,1h,1.0,all,90,92.5,90-95,5813,5432,0.9344572509891622,0.9221159470153105,0.012341303973851692,0.927803892945006,0.9405367543230921
kalshi,1h,1.0,all,95,97.5,95-100,36132,35522,0.98311745820879,0.9833529835049264,-0.00023552529613635187,0.981736767432789,0.9843954285861354
kalshi,1h,1.0,<=1h,0,2.5,0-5,25663,311,0.012118614347504188,0.016284534154229827,-0.004165919806725638,0.010851052556532742,0.013532220218252294
kalshi,1h,1.0,<=1h,5,7.5,5-10,8034,414,0.05153099327856609,0.06722927557879015,-0.015698282300224055,0.0469074125753925,0.056583255864751915
kalshi,1h,1.0,<=1h,10,12.5,10-15,5115,513,0.10029325513196481,0.11824437927663733,-0.017951124144672523,0.09235858212932559,0.10882787380632984
kalshi,1h,1.0,<=1h,15,17.5,15-20,4082,578,0.14159725624693778,0.16846153846153847,-0.026864282214600688,0.1312386645584521,0.152629804547154
kalshi,1h,1.0,<=1h,20,22.5,20-25,3561,675,0.18955349620893008,0.21860151642796968,-0.0290480202190396,0.17701708900030863,0.20275899978860137
kalshi,1h,1.0,<=1h,25,27.5,25-30,3334,771,0.23125374925014996,0.26882423515296944,-0.03757048590281947,0.21725565895458837,0.24587045224253973
kalshi,1h,1.0,<=1h,30,32.5,30-35,3153,929,0.294640025372661,0.3185949888994608,-0.023954963526799822,0.2789848976976565,0.31079496328744965
kalshi,1h,1.0,<=1h,35,37.5,35-40,2918,976,0.33447566826593556,0.36942083618917065,-0.0349451679232351,0.3175841997446033,0.35180239533981195
kalshi,1h,1.0,<=1h,40,42.5,40-45,2804,1087,0.387660485021398,0.4189087018544936,-0.031248216833095588,0.36979199812707014,0.4058363706527071
kalshi,1h,1.0,<=1h,45,47.5,45-50,2737,1240,0.45305078553160394,0.4693313847278041,-0.016280599196200174,0.4344801158473751,0.4717530645013178
kalshi,1h,1.0,<=1h,50,52.5,50-55,2803,1424,0.5080271138066358,0.5176632179807349,-0.009636104174099103,0.48952083402772617,0.5265114208740111
kalshi,1h,1.0,<=1h,55,57.5,55-60,2239,1236,0.5520321572130416,0.5685797230906655,-0.01654756587762396,0.5313620361863863,0.5725240340559349
kalshi,1h,1.0,<=1h,60,62.5,60-65,2057,1323,0.6431696645600389,0.6188283908604764,0.024341273699562516,0.622217399619632,0.6635881664170785
kalshi,1h,1.0,<=1h,65,67.5,65-70,2082,1405,0.6748318924111432,0.66992795389049,0.004903938520653184,0.6544040251319281,0.694615766207932
kalshi,1h,1.0,<=1h,70,72.5,70-75,1931,1419,0.7348524080787157,0.7198032107716209,0.015049197307094753,0.7147118124787497,0.7540604115627427
kalshi,1h,1.0,<=1h,75,77.5,75-80,1995,1576,0.7899749373433584,0.7698646616541354,0.02011027568922308,0.7715519114972548,0.8072833498861386
kalshi,1h,1.0,<=1h,80,82.5,80-85,2110,1735,0.8222748815165877,0.8195734597156398,0.0027014218009479007,0.8053818564173718,0.8379965310644528
kalshi,1h,1.0,<=1h,85,87.5,85-90,2278,1962,0.8612818261633012,0.8706057945566286,-0.009323968393327386,0.8464780574118951,0.8748691211126793
kalshi,1h,1.0,<=1h,90,92.5,90-95,3280,3004,0.9158536585365854,0.9223963414634145,-0.006542682926829135,0.9058597032675779,0.9248746415315137
kalshi,1h,1.0,<=1h,95,97.5,95-100,18532,18217,0.9830023742715304,0.983428663932657,-0.00042628966112667754,0.9810386876136238,0.9847658540048158
kalshi,1h,1.0,<=6h,0,2.5,0-5,94143,832,0.008837619366283208,0.016446788396375728,-0.0076091690300925195,0.008259473703133971,0.00945584814575108
kalshi,1h,1.0,<=6h,5,7.5,5-10,32885,1214,0.036916527292078456,0.06798053823931884,-0.03106401094724038,0.03493204111564896,0.03900919492958774
kalshi,1h,1.0,<=6h,10,12.5,10-15,16301,1266,0.07766394699711675,0.11848720937365806,-0.04082326237654131,0.07365404414173807,0.08187286389029091
kalshi,1h,1.0,<=6h,15,17.5,15-20,11792,1346,0.11414518317503392,0.16839806648575306,-0.05425288331071915,0.10853092690420167,0.12001076527993211
kalshi,1h,1.0,<=6h,20,22.5,20-25,9410,1483,0.1575982996811902,0.21875345377258235,-0.06115515409139213,0.15037618908959338,0.16509986480959266
kalshi,1h,1.0,<=6h,25,27.5,25-30,7852,1667,0.21230259806418747,0.26891874681609784,-0.05661614875191037,0.20339909662893135,0.22148747440376365
kalshi,1h,1.0,<=6h,30,32.5,30-35,6728,1739,0.25847205707491083,0.31822235434007135,-0.05975029726516051,0.24815071338181247,0.26906906196168345
kalshi,1h,1.0,<=6h,35,37.5,35-40,5886,1793,0.3046211348963643,0.3689415562351342,-0.06432042133876992,0.29299362566000636,0.3165035125991958
kalshi,1h,1.0,<=6h,40,42.5,40-45,5268,1878,0.3564920273348519,0.4191875474563402,-0.06269552012148827,0.3436668265676567,0.369526377112818
kalshi,1h,1.0,<=6h,45,47.5,45-50,5099,2146,0.42086683663463426,0.46924887232790746,-0.048382035693273207,0.40738026345474665,0.4344725583142066
kalshi,1h,1.0,<=6h,50,52.5,50-55,4569,2182,0.477566207047494,0.5175793390238564,-0.04001313197636247,0.4631074797443403,0.4920626271756108
kalshi,1h,1.0,<=6h,55,57.5,55-60,3301,1756,0.5319600121175402,0.5683156619206301,-0.03635564980308992,0.5149105721351238,0.5489351504556353
kalshi,1h,1.0,<=6h,60,62.5,60-65,2839,1757,0.618879887284255,0.6189115885875308,-3.170130327578846e-05,0.6008654102000651,0.6365730738857173
kalshi,1h,1.0,<=6h,65,67.5,65-70,2758,1800,0.6526468455402465,0.670039883973894,-0.01739303843364748,0.634675767122825,0.6701932738822781
kalshi,1h,1.0,<=6h,70,72.5,70-75,2427,1737,0.715698393077874,0.7199011124845488,-0.004202719406674826,0.6974221203696581,0.7332929044184647
kalshi,1h,1.0,<=6h,75,77.5,75-80,2573,1997,0.7761368052856588,0.7698212203653323,0.006315584920326467,0.7596255492327606,0.7918247222934365
kalshi,1h,1.0,<=6h,80,82.5,80-85,2688,2214,0.8236607142857143,0.8195684523809524,0.0040922619047618625,0.8087941353793966,0.8376034832620569
kalshi,1h,1.0,<=6h,85,87.5,85-90,2986,2597,0.8697253851306095,0.8708104487608841,-0.0010850636302746075,0.8571752705378232,0.8813253911694726
kalshi,1h,1.0,<=6h,90,92.5,90-95,4770,4417,0.9259958071278827,0.9224423480083856,0.0035534591194970044,0.9182190954670743,0.9330869051342027
kalshi,1h,1.0,<=6h,95,97.5,95-100,29140,28666,0.9837336993822924,0.9833946465339739,0.0003390528483184774,0.9822162050916494,0.9851236668077368
kalshi,1h,1.0,<=24h,0,2.5,0-5,158508,1343,0.008472758472758473,0.016080324021500492,-0.007607565548742019,0.008033291945542495,0.008936049731704159
kalshi,1h,1.0,<=24h,5,7.5,5-10,51900,2006,0.03865125240847784,0.06807109826589595,-0.029419845857418116,0.03702668793777006,0.04034410921725207
kalshi,1h,1.0,<=24h,10,12.5,10-15,24198,1900,0.0785188858583354,0.11860071080254567,-0.04008182494421027,0.07519620148440796,0.08197537507859211
kalshi,1h,1.0,<=24h,15,17.5,15-20,17078,1968,0.11523597610961471,0.16828317133153764,-0.05304719522192293,0.1105332584006532,0.1201117558933559
kalshi,1h,1.0,<=24h,20,22.5,20-25,12962,2115,0.16316926400246876,0.21855500694337293,-0.055385742940904176,0.1569077435780489,0.16963038102776148
kalshi,1h,1.0,<=24h,25,27.5,25-30,10285,2215,0.21536217792902285,0.2689227029654837,-0.05356052503646086,0.20752460464754158,0.2234123047125947
kalshi,1h,1.0,<=24h,30,32.5,30-35,8496,2194,0.2582391713747646,0.3180096516007533,-0.05977048022598869,0.24904328303992912,0.26765359281714557
kalshi,1h,1.0,<=24h,35,37.5,35-40,7400,2240,0.3027027027027027,0.3688027027027027,-0.06609999999999999,0.2923394422360015,0.31327070479901875
kalshi,1h,1.0,<=24h,40,42.5,40-45,6447,2286,0.3545835272219637,0.41919342329765785,-0.06460989607569417,0.34299560289104347,0.3663446481546496
kalshi,1h,1.0,<=24h,45,47.5,45-50,6215,2587,0.4162510056315366,0.46909412711182624,-0.052843121480289634,0.4040510527135461,0.428554428024217
kalshi,1h,1.0,<=24h,50,52.5,50-55,5326,2556,0.47990987607960944,0.5175291025159594,-0.03761922643634996,0.4665115913228223,0.4933371216295475
kalshi,1h,1.0,<=24h,55,57.5,55-60,3776,1993,0.5278072033898306,0.5683103813559321,-0.04050317796610159,0.5118635516326167,0.5436943320628271
kalshi,1h,1.0,<=24h,60,62.5,60-65,3185,1941,0.6094191522762952,0.6190078492935636,-0.009588697017268388,0.5923530728568432,0.626221597017007
kalshi,1h,1.0,<=24h,65,67.5,65-70,3085,2026,0.6567260940032414,0.6699611021069692,-0.013235008103727797,0.63978559282283,0.6732767539158309
kalshi,1h,1.0,<=24h,70,72.5,70-75,2684,1937,0.7216840536512668,0.7198807749627422,0.00180327868852459,0.7044209947285649,0.7383134283118404
kalshi,1h,1.0,<=24h,75,77.5,75-80,2847,2213,0.7773094485423253,0.7696909027046013,0.007618545837724033,0.7616584389845971,0.7922130914434704
kalshi,1h,1.0,<=24h,80,82.5,80-85,3025,2517,0.8320661157024793,0.8197123966942149,0.01235371900826443,0.8183255907038729,0.8449642954360956
kalshi,1h,1.0,<=24h,85,87.5,85-90,3398,2979,0.8766921718658034,0.8707504414361389,0.005941730429664505,0.8652097273178154,0.887323841558525
kalshi,1h,1.0,<=24h,90,92.5,90-95,5492,5116,0.9315367807720321,0.9220921340131101,0.009444646758921982,0.9245515369793612,0.9379187350896155
kalshi,1h,1.0,<=24h,95,97.5,95-100,33516,32950,0.9831125432629192,0.9833900226757369,-0.00027747941281774935,0.9816766689396625,0.9844376816723046
polymarket,30d,720.0,all,0,2.5,0-5,11544,68,0.00589050589050589,0.00830018779108375,-0.002409681900577859,0.0046495120701502335,0.0074602487703517685
polymarket,30d,720.0,all,5,7.5,5-10,1460,92,0.06301369863013699,0.06924388107754703,-0.00623018244741004,0.051659964081889324,0.07666102365339571
polymarket,30d,720.0,all,10,12.5,10-15,825,71,0.08606060606060606,0.11983108286123466,-0.0337704768006286,0.06878971537865788,0.10716863420225117
polymarket,30d,720.0,all,15,17.5,15-20,558,74,0.13261648745519714,0.17017828755067843,-0.037561800095481296,0.10697132996387773,0.1632856250212996
polymarket,30d,720.0,all,20,22.5,20-25,459,88,0.19172113289760348,0.2192431936430462,-0.027522060745442722,0.15832496386583994,0.23023475073198363
polymarket,30d,720.0,all,25,27.5,25-30,385,91,0.23636363636363636,0.27094742431320157,-0.03458378794956521,0.19665973366311518,0.2812767834173618
polymarket,30d,720.0,all,30,32.5,30-35,281,95,0.33807829181494664,0.32171498561601597,0.01636330619893067,0.28528153519744515,0.39524265789794544
polymarket,30d,720.0,all,35,37.5,35-40,239,70,0.2928870292887029,0.36958563492580127,-0.07669860563709835,0.23883112999926775,0.35349572009560887
polymarket,30d,720.0,all,40,42.5,40-45,205,79,0.3853658536585366,0.42214253359862647,-0.036776679940089874,0.32143346868424716,0.4535155836118471
polymarket,30d,720.0,all,45,47.5,45-50,175,69,0.3942857142857143,0.47088105680730363,-0.07659534252158934,0.3248960801469059,0.46821693159085537
polymarket,30d,720.0,all,50,52.5,50-55,201,91,0.4527363184079602,0.5223086366076166,-0.06957231819965642,0.3854509133849028,0.5217944898925565
polymarket,30d,720.0,all,55,57.5,55-60,191,110,0.5759162303664922,0.569542569632802,0.006373660733690167,0.5050094781073685,0.6438293735546997
polymarket,30d,720.0,all,60,62.5,60-65,165,108,0.6545454545454545,0.6213638864725485,0.033181568072906065,0.5792161492824026,0.7228421112410703
polymarket,30d,720.0,all,65,67.5,65-70,156,103,0.6602564102564102,0.6725706352142657,-0.012314224957855502,0.5828790340640086,0.7299306475207603
polymarket,30d,720.0,all,70,72.5,70-75,171,122,0.7134502923976608,0.7211256407508126,-0.007675348353151867,0.6415747826883528,0.775945990399974
polymarket,30d,720.0,all,75,77.5,75-80,169,124,0.7337278106508875,0.7717962519605603,-0.038068441309672796,0.6624320009002025,0.7946338906444255
polymarket,30d,720.0,all,80,82.5,80-85,180,147,0.8166666666666667,0.8200644259548646,-0.0033977592881979657,0.7537252847530411,0.8663737570307555
polymarket,30d,720.0,all,85,87.5,85-90,168,146,0.8690476190476191,0.8730536785632502,-0.004006059515631155,0.8096876487202882,0.9119071222781197
polymarket,30d,720.0,all,90,92.5,90-95,252,229,0.9087301587301587,0.9228013832338696,-0.0140712245037109,0.8667731625435521,0.9384125461136795
polymarket,30d,720.0,all,95,97.5,95-100,2068,2043,0.9879110251450677,0.9922951794218621,-0.004384154276794394,0.9822143911210371,0.9917982940185991
polymarket,30d,720.0,<=1h,0,2.5,0-5,1319,9,0.006823351023502654,0.012277830124294982,-0.005454479100792328,0.0035938683886754174,0.01291725433380322
polymarket,30d,720.0,<=1h,5,7.5,5-10,237,22,0.09282700421940929,0.07009494579342208,0.022732058425987203,0.06210081920824374,0.13654260451921862
polymarket,30d,720.0,<=1h,10,12.5,10-15,170,22,0.12941176470588237,0.11955704165456656,0.009854723051315809,0.08703677161640119,0.18816548146916637
polymarket,30d,720.0,<=1h,15,17.5,15-20,129,16,0.12403100775193798,0.17113290887716825,-0.04710190112523027,0.07780583983222933,0.1920012085622495
polymarket,30d,720.0,<=1h,20,22.5,20-25,97,21,0.21649484536082475,0.2210021657654063,-0.004507320404581544,0.14618670657065763,0.3084034625658892
polymarket,30d,720.0,<=1h,25,27.5,25-30,81,21,0.25925925925925924,0.27211129504677856,-0.012852035787519311,0.17627430254837978,0.3640455405474599
polymarket,30d,720.0,<=1h,30,32.5,30-35,88,29,0.32954545454545453,0.3234521089549159,0.006093345590538646,0.240276916679746,0.4330737218108727
polymarket,30d,720.0,<=1h,35,37.5,35-40,65,19,0.2923076923076923,0.3686254302121023,-0.07631773790440999,0.19583261556264242,0.4119626710082681
polymarket,30d,720.0,<=1h,40,42.5,40-45,50,17,0.34,0.42360066865757157,-0.08360066865757154,0.2243676963506106,0.47846431458517147
polymarket,30d,720.0,<=1h,45,47.5,45-50,42,17,0.40476190476190477,0.4716735984147446,-0.06691169365283983,0.27042647671209086,0.5550595447182258
polymarket,30d,720.0,<=1h,50,52.5,50-55,50,25,0.5,0.5264535317688533,-0.026453531768853344,0.36644286412332855,0.6335571358766714
polymarket,30d,720.0,<=1h,55,57.5,55-60,53,27,0.5094339622641509,0.5722872265025734,-0.06285326423842241,0.3788330425329779,0.6387597064396054
polymarket,30d,720.0,<=1h,60,62.5,60-65,49,32,0.6530612244897959,0.6255804200823675,0.027480804407428394,0.5131093521943979,0.7707579039068555
polymarket,30d,720.0,<=1h,65,67.5,65-70,37,21,0.5675675675675675,0.6745763646808315,-0.10700879711326394,0.40913906334200717,0.713285131596487
polymarket,30d,720.0,<=1h,70,72.5,70-75,38,26,0.6842105263157895,0.7187737346896746,-0.03456320837388516,0.5254394356005149,0.8091557997633335
polymarket,30d,720.0,<=1h,75,77.5,75-80,37,29,0.7837837837837838,0.7712620936697309,0.012521690114052908,0.628045387261231,0.8861362314804442
polymarket,30d,720.0,<=1h,80,82.5,80-85,45,37,0.8222222222222222,0.8214663720882733,0.0007558501339488544,0.6866989315634587,0.9070572107414617
polymarket,30d,720.0,<=1h,85,87.5,85-90,57,48,0.8421052631578947,0.8706831657577396,-0.02857790259984494,0.726365780957114,0.9146430025068315
polymarket,30d,720.0,<=1h,90,92.5,90-95,60,53,0.8833333333333333,0.924098196213475,-0.040764862880141695,0.7782097940014187,0.9423235259654995
polymarket,30d,720.0,<=1h,95,97.5,95-100,93,91,0.978494623655914,0.9782856686245904,0.00020895503132356552,0.9249439098234603,0.9940826242280217
polymarket,30d,720.0,<=6h,0,2.5,0-5,3006,21,0.006986027944111776,0.012790964378081061,-0.005804936433969285,0.00457386001874591,0.010656708925480256
polymarket,30d,720.0,<=6h,5,7.5,5-10,614,45,0.0732899022801303,0.0698123389678922,0.0034775633122380994,0.05522253697798367,0.09666364226277967
polymarket,30d,720.0,<=6h,10,12.5,10-15,396,43,0.10858585858585859,0.12005512415491154,-0.01146926556905295,0.081619798718619,0.1430731797008351
polymarket,30d,720.0,<=6h,15,17.5,15-20,274,37,0.13503649635036497,0.17038126003890855,-0.035344763688543585,0.0995804511498002,0.18058493805037723
polymarket,30d,720.0,<=6h,20,22.5,20-25,216,48,0.2222222222222222,0.22066574366648145,0.001556478555740759,0.171905324582318,0.2822471197230364
polymarket,30d,720.0,<=6h,25,27.5,25-30,198,47,0.23737373737373738,0.27161078762088153,-0.03423705024714416,0.18346184279415306,0.3012826300994427
polymarket,30d,720.0,<=6h,30,32.5,30-35,157,52,0.33121019108280253,0.3218041542938545,0.009406036788948025,0.2623933009329,0.4080899571296908
polymarket,30d,720.0,<=6h,35,37.5,35-40,120,38,0.31666666666666665,0.3699698832035571,-0.05330321653689046,0.2402270792621595,0.4044803534583481
polymarket,30d,720.0,<=6h,40,42.5,40-45,112,45,0.4017857142857143,0.4222687910490129,-0.02048307676329858,0.31570433316053725,0.4943811628961471
polymarket,30d,720.0,<=6h,45,47.5,45-50,89,36,0.4044943820224719,0.47110405098516045,-0.06660966896268855,0.30853277331729134,0.508359654215194
polymarket,30d,720.0,<=6h,50,52.5,50-55,109,57,0.5229357798165137,0.5258191738688427,-0.002883394052328958,0.42999342692854003,0.6143164729665341
polymarket,30d,720.0,<=6h,55,57.5,55-60,94,52,0.5531914893617021,0.5721648555128954,-0.01897336615119327,0.4525680493989119,0.6496379652206365
polymarket,30d,720.0,<=6h,60,62.5,60-65,99,63,0.6363636363636364,0.6237474075983054,0.012616228765330972,0.5381571567598795,0.7243825159017672
polymarket,30d,720.0,<=6h,65,67.5,65-70,84,58,0.6904761904761905,0.6722393644983319,0.018236825977858584,0.5851099007733379,0.7791821886239408
polymarket,30d,720.0,<=6h,70,72.5,70-75,88,63,0.7159090909090909,0.721252299423105,-0.005343208514014042,0.614202221177759,0.7995536367341242
polymarket,30d,720.0,<=6h,75,77.5,75-80,83,61,0.7349397590361446,0.7705204591978209,-0.03558070016167625,0.6311363664308388,0.8179571555678348
polymarket,30d,720.0,<=6h,80,82.5,80-85,88,72,0.8181818181818182,0.8212303646517809,-0.003048546469962665,0.7248754936722209,0.884869981145291
polymarket,30d,720.0,<=6h,85,87.5,85-90,99,85,0.8585858585858586,0.872154904370667,-0.013569045784808442,0.7765261713095185,0.9138559308748114
polymarket,30d,720.0,<=6h,90,92.5,90-95,134,123,0.917910447761194,0.9226562503557016,-0.004745802594507631,0.8589806884452829,0.9535461539593324
polymarket,30d,720.0,<=6h,95,97.5,95-100,246,239,0.9715447154471545,0.9780383790969758,-0.006493663649821291,0.9424389095985937,0.9861494439822354
polymarket,30d,720.0,<=24h,0,2.5,0-5,4690,38,0.00810234541577825,0.01256141409511672,-0.004459068679338469,0.005908860637470774,0.011101001817197484
polymarket,30d,720.0,<=24h,5,7.5,5-10,937,65,0.06937033084311633,0.06971720309476577,-0.00034687225164943547,0.05479794265226377,0.08745937250046758
polymarket,30d,720.0,<=24h,10,12.5,10-15,574,54,0.09407665505226481,0.12026075849849177,-0.02618410344622696,0.07281945790413893,0.12073116219659455
polymarket,30d,720.0,<=24h,15,17.5,15-20,398,48,0.12060301507537688,0.1703592303610484,-0.049756215285671535,0.09218214896948936,0.15627794077731638
polymarket,30d,720.0,<=24h,20,22.5,20-25,335,70,0.208955223880597,0.21998612919771468,-0.011030905317117673,0.16883962564559538,0.255670233828566
polymarket,30d,720.0,<=24h,25,27.5,25-30,263,65,0.24714828897338403,0.27116342791749976,-0.02401513894411572,0.19890437392245314,0.3026725915881718
polymarket,30d,720.0,<=24h,30,32.5,30-35,219,72,0.3287671232876712,0.32158931367951465,0.00717780960815656,0.26996923444288234,0.3934688309811677
polymarket,30d,720.0,<=24h,35,37.5,35-40,175,56,0.32,0.36975177291662165,-0.04975177291662164,0.2553894942243186,0.3923434717075451
polymarket,30d,720.0,<=24h,40,42.5,40-45,154,60,0.38961038961038963,0.4222891079386442,-0.032678718328254586,0.31617077302808605,0.4684234023984174
polymarket,30d,720.0,<=24h,45,47.5,45-50,127,49,0.3858267716535433,0.4704898399560246,-0.08466306830248133,0.30570036651903987,0.47265758691473037
polymarket,30d,720.0,<=24h,50,52.5,50-55,144,69,0.4791666666666667,0.5247317210496241,-0.04556505438295738,0.3991775402732238,0.5602384833628841
polymarket,30d,720.0,<=24h,55,57.5,55-60,143,82,0.5734265734265734,0.5712846204155433,0.002141953011030151,0.4914867363162572,0.6515245084536174
polymarket,30d,720.0,<=24h,60,62.5,60-65,133,89,0.6691729323308271,0.622186010346877,0.04698692198395005,0.5854461891080122,0.7434011789438083
polymarket,30d,720.0,<=24h,65,67.5,65-70,117,78,0.6666666666666666,0.6723374760629024,-0.005670809396235765,0.5771506881328541,0.7455858529258541
polymarket,30d,720.0,<=24h,70,72.5,70-75,127,92,0.7244094488188977,0.722069447481207,0.0023400013376906337,0.6409766803147677,0.7946645836257528
polymarket,30d,720.0,<=24h,75,77.5,75-80,121,90,0.743801652892562,0.7719716636344991,-0.028170010741937146,0.6593567360064447,0.8132421412908664
polymarket,30d,720.0,<=24h,80,82.5,80-85,128,104,0.8125,0.8194244965887378,-0.0069244965887378385,0.7361492727731167,0.8706394797905659
polymarket,30d,720.0,<=24h,85,87.5,85-90,128,111,0.8671875,0.872395852951181,-0.00520835295118105,0.7975783657084263,0.9153984185539006
polymarket,30d,720.0,<=24h,90,92.5,90-95,181,162,0.8950276243093923,0.9228513220801188,-0.027823697770726463,0.8418727112141816,0.9317626609098425
polymarket,30d,720.0,<=24h,95,97.5,95-100,411,397,0.9659367396593674,0.9782113658824962,-0.012274626223128804,0.9436411061919726,0.9796028500554242
polymarket,7d,168.0,all,0,2.5,0-5,25390,199,0.007837731390311147,0.006893033344775214,0.0009446980455359326,0.006825011582842622,0.00899936057516911
polymarket,7d,168.0,all,5,7.5,5-10,2819,208,0.07378503015253636,0.06855813496584738,0.005226895186688979,0.06470373464846688,0.08402639601136183
polymarket,7d,168.0,all,10,12.5,10-15,1913,211,0.11029796131730267,0.12043987520338366,-0.010141913886080989,0.09703333775060694,0.12512461207685927
polymarket,7d,168.0,all,15,17.5,15-20,1698,285,0.16784452296819788,0.1709621566148187,-0.003117633646620821,0.15082218674581002,0.18636642117163657
polymarket,7d,168.0,all,20,22.5,20-25,1769,356,0.20124364047484455,0.2198400995114509,-0.01859645903660634,0.1832164567714109,0.2205655844442284
polymarket,7d,168.0,all,25,27.5,25-30,2047,543,0.265266243282853,0.27059096177023273,-0.005324718487379754,0.24659372987509157,0.2848181548848042
