platform,close_month,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
kalshi,2022-07,75,77.5,75-80,4,4,1.0,0.7675,0.23250000000000004,0.5100999795960008,1.0
kalshi,2022-07,80,82.5,80-85,7,7,1.0,0.822857142857143,0.17714285714285705,0.6456611570247934,1.0
kalshi,2022-07,85,87.5,85-90,9,9,1.0,0.8777777777777778,0.12222222222222223,0.7008472464490407,1.0
kalshi,2022-07,90,92.5,90-95,20,20,1.0,0.924,0.07599999999999996,0.8388698745050667,1.0
kalshi,2022-07,95,97.5,95-100,211,211,1.0,0.983175355450237,0.016824644549762957,0.9821189192409663,1.0
kalshi,2022-08,0,2.5,0-5,899,3,0.0033370411568409346,0.014983314794215797,-0.011646273637374862,0.0011355095930336854,0.00976518439359697
kalshi,2022-08,5,7.5,5-10,85,3,0.03529411764705882,0.064,-0.02870588235294118,0.012074823021218324,0.09870211030731246
kalshi,2022-08,10,12.5,10-15,27,1,0.037037037037037035,0.11185185185185186,-0.07481481481481482,0.006567976533097597,0.1828385393415652
kalshi,2022-08,15,17.5,15-20,11,2,0.18181818181818182,0.1590909090909091,0.022727272727272735,0.05136660067100063,0.4769861375782448
kalshi,2022-08,20,22.5,20-25,10,0,0.0,0.223,-0.223,0.0,0.2775401687666166
kalshi,2022-08,25,27.5,25-30,5,3,0.6,0.278,0.32199999999999995,0.23071993220883708,0.8823817688407467
kalshi,2022-08,30,32.5,30-35,9,1,0.1111111111111111,0.32,-0.2088888888888889,0.019890371327130535,0.4350062147680601
kalshi,2022-08,35,37.5,35-40,8,1,0.125,0.37625,-0.25125,0.02241690886329617,0.4708948057698615
kalshi,2022-08,40,42.5,40-45,4,2,0.5,0.4275,0.07250000000000001,0.15003570882017148,0.8499642911798285
kalshi,2022-08,45,47.5,45-50,2,2,1.0,0.465,0.5349999999999999,0.34237195288961925,1.0
kalshi,2022-08,50,52.5,50-55,7,4,0.5714285714285714,0.5042857142857143,0.06714285714285706,0.2504542304090258,0.8417830777373732
kalshi,2022-08,55,57.5,55-60,7,3,0.42857142857142855,0.5728571428571428,-0.1442857142857143,0.15821692226262685,0.7495457695909742
kalshi,2022-08,60,62.5,60-65,2,2,1.0,0.62,0.38,0.34237195288961925,1.0
kalshi,2022-08,65,67.5,65-70,10,5,0.5,0.659,-0.15900000000000003,0.23658959361548731,0.7634104063845126
kalshi,2022-08,70,72.5,70-75,4,3,0.75,0.71,0.040000000000000036,0.3006360524426366,0.9544139373553637
kalshi,2022-08,75,77.5,75-80,6,3,0.5,0.7766666666666667,-0.2766666666666667,0.18761280689940868,0.8123871931005913
kalshi,2022-08,80,82.5,80-85,9,7,0.7777777777777778,0.8288888888888889,-0.05111111111111111,0.4525833436728054,0.9367762376877727
kalshi,2022-08,85,87.5,85-90,15,12,0.8,0.8686666666666666,-0.06866666666666654,0.5481406466534955,0.9295257935638959
kalshi,2022-08,90,92.5,90-95,18,14,0.7777777777777778,0.9255555555555556,-0.14777777777777779,0.5478497354769452,0.90999218086618
kalshi,2022-08,95,97.5,95-100,216,216,1.0,0.982824074074074,0.017175925925925983,0.9825256002503623,1.0
kalshi,2022-09,0,2.5,0-5,809,0,0.0,0.015030902348578491,-0.015030902348578491,4.336808689942018e-19,0.00472613606390224
kalshi,2022-09,5,7.5,5-10,128,2,0.015625,0.0634375,-0.047812499999999994,0.004295359707748747,0.055182073818543405
kalshi,2022-09,10,12.5,10-15,58,5,0.08620689655172414,0.115,-0.02879310344827586,0.03738483193379338,0.18643861377265664
kalshi,2022-09,15,17.5,15-20,27,1,0.037037037037037035,0.16592592592592592,-0.1288888888888889,0.006567976533097597,0.1828385393415652
kalshi,2022-09,20,22.5,20-25,21,3,0.14285714285714285,0.22285714285714284,-0.07999999999999999,0.04980921798213492,0.346364941492295
kalshi,2022-09,25,27.5,25-30,21,2,0.09523809523809523,0.26,-0.16476190476190478,0.026518208796947246,0.2891458386074067
kalshi,2022-09,30,32.5,30-35,21,4,0.19047619047619047,0.3204761904761905,-0.13000000000000006,0.07667440615177301,0.40000986539273287
kalshi,2022-09,35,37.5,35-40,11,3,0.2727272727272727,0.3690909090909091,-0.09636363636363637,0.09745880573921467,0.5656502930102463
kalshi,2022-09,40,42.5,40-45,14,8,0.5714285714285714,0.4142857142857143,0.15714285714285708,0.3259026690286936,0.7861949006959948
kalshi,2022-09,45,47.5,45-50,4,2,0.5,0.4675,0.03249999999999997,0.15003570882017148,0.8499642911798285
kalshi,2022-09,50,52.5,50-55,11,6,0.5454545454545454,0.510909090909091,0.034545454545454435,0.28008775568998817,0.7872904245601196
kalshi,2022-09,55,57.5,55-60,5,3,0.6,0.5760000000000001,0.02399999999999991,0.23071993220883708,0.8823817688407467
kalshi,2022-09,60,62.5,60-65,3,2,0.6666666666666666,0.6133333333333334,0.05333333333333323,0.2076549551264879,0.9385096847238394
kalshi,2022-09,65,67.5,65-70,7,6,0.8571428571428571,0.6714285714285714,0.18571428571428572,0.48686549668097007,0.9743210440510253
kalshi,2022-09,70,72.5,70-75,9,7,0.7777777777777778,0.7155555555555556,0.06222222222222218,0.4525833436728054,0.9367762376877727
kalshi,2022-09,75,77.5,75-80,5,4,0.8,0.762,0.038000000000000034,0.3755282641185388,0.9637768390302125
kalshi,2022-09,80,82.5,80-85,5,4,0.8,0.812,-0.01200000000000001,0.3755282641185388,0.9637768390302125
kalshi,2022-09,85,87.5,85-90,19,15,0.7894736842105263,0.8689473684210526,-0.07947368421052625,0.5666528575973392,0.9149246150840843
kalshi,2022-09,90,92.5,90-95,23,23,1.0,0.92,0.07999999999999996,0.8568788745827374,1.0
kalshi,2022-09,95,97.5,95-100,189,188,0.9947089947089947,0.983015873015873,0.011693121693121644,0.9706423605812214,0.9990654203125277
kalshi,2022-10,0,2.5,0-5,832,1,0.001201923076923077,0.014855769230769231,-0.013653846153846155,0.00021219499434283742,0.0067766890238730535
kalshi,2022-10,5,7.5,5-10,127,3,0.023622047244094488,0.06448818897637795,-0.040866141732283465,0.008065533976537018,0.0671521337988494
kalshi,2022-10,10,12.5,10-15,34,1,0.029411764705882353,0.11558823529411764,-0.0861764705882353,0.00521077192559663,0.1491590221634482
kalshi,2022-10,15,17.5,15-20,31,1,0.03225806451612903,0.1696774193548387,-0.13741935483870968,0.00571707408694444,0.16194457176169622
kalshi,2022-10,20,22.5,20-25,21,2,0.09523809523809523,0.21476190476190474,-0.1195238095238095,0.026518208796947246,0.2891458386074067
kalshi,2022-10,25,27.5,25-30,11,1,0.09090909090909091,0.25636363636363635,-0.16545454545454544,0.01623175226282597,0.3773646254862038
kalshi,2022-10,30,32.5,30-35,15,4,0.26666666666666666,0.30866666666666664,-0.04199999999999998,0.1089727610318281,0.5195088965768675
kalshi,2022-10,35,37.5,35-40,10,4,0.4,0.371,0.029000000000000026,0.16817758120350967,0.6873304525498135
kalshi,2022-10,40,42.5,40-45,12,5,0.4166666666666667,0.41666666666666663,5.551115123125783e-17,0.19325746190524656,0.6804926643446272
kalshi,2022-10,45,47.5,45-50,10,5,0.5,0.469,0.031000000000000028,0.23658959361548731,0.7634104063845126
kalshi,2022-10,50,52.5,50-55,14,7,0.5,0.5064285714285715,-0.00642857142857145,0.2679886791947528,0.7320113208052472
kalshi,2022-10,55,57.5,55-60,12,9,0.75,0.56,0.18999999999999995,0.46768966087934005,0.9110599603710386
kalshi,2022-10,60,62.5,60-65,10,9,0.9,0.614,0.28600000000000003,0.5958436145024278,0.9821242504842788
kalshi,2022-10,65,67.5,65-70,6,4,0.6666666666666666,0.6716666666666667,-0.0050000000000001155,0.29998832134152864,0.9032306674407831
kalshi,2022-10,70,72.5,70-75,7,5,0.7142857142857143,0.7228571428571429,-0.008571428571428563,0.35892909014821267,0.9177828342909844
kalshi,2022-10,75,77.5,75-80,9,7,0.7777777777777778,0.7677777777777777,0.01000000000000012,0.4525833436728054,0.9367762376877727
kalshi,2022-10,80,82.5,80-85,8,6,0.75,0.81375,-0.06374999999999997,0.40926987910258916,0.9285223111419724
kalshi,2022-10,85,87.5,85-90,12,9,0.75,0.8691666666666668,-0.11916666666666675,0.46768966087934005,0.9110599603710386
kalshi,2022-10,90,92.5,90-95,24,21,0.875,0.91875,-0.043749999999999956,0.6899571185214243,0.9565574496068442
kalshi,2022-10,95,97.5,95-100,151,143,0.9470198675496688,0.9825165562913908,-0.03549668874172196,0.8989457064999476,0.9729130188038465
kalshi,2022-11,0,2.5,0-5,660,0,0.0,0.014606060606060607,-0.014606060606060607,0.0,0.005786922663478757
kalshi,2022-11,5,7.5,5-10,143,2,0.013986013986013986,0.06384615384615384,-0.04986013986013986,0.003843806098051971,0.04955795471087411
kalshi,2022-11,10,12.5,10-15,64,3,0.046875,0.11484375,-0.06796875,0.016068725432185196,0.12899860788542522
kalshi,2022-11,15,17.5,15-20,43,5,0.11627906976744186,0.16953488372093023,-0.05325581395348837,0.050703529948620846,0.24479448890641395
kalshi,2022-11,20,22.5,20-25,29,2,0.06896551724137931,0.21551724137931036,-0.14655172413793105,0.019120864097994433,0.21964947595851925
kalshi,2022-11,25,27.5,25-30,20,5,0.25,0.26899999999999996,-0.01899999999999996,0.11186005278940309,0.4687050099580636
kalshi,2022-11,30,32.5,30-35,14,7,0.5,0.32285714285714284,0.17714285714285716,0.2679886791947528,0.7320113208052472
kalshi,2022-11,35,37.5,35-40,6,2,0.3333333333333333,0.375,-0.041666666666666685,0.09676933255921683,0.7000116786584712
kalshi,2022-11,40,42.5,40-45,8,4,0.5,0.40875,0.09125,0.21521252682444186,0.7847874731755582
kalshi,2022-11,45,47.5,45-50,8,4,0.5,0.47,0.030000000000000027,0.21521252682444186,0.7847874731755582
kalshi,2022-11,50,52.5,50-55,14,8,0.5714285714285714,0.5064285714285715,0.06499999999999995,0.3259026690286936,0.7861949006959948
kalshi,2022-11,55,57.5,55-60,4,3,0.75,0.5725,0.1775,0.3006360524426366,0.9544139373553637
kalshi,2022-11,60,62.5,60-65,5,1,0.2,0.614,-0.414,0.03622316096978745,0.6244717358814613
kalshi,2022-11,65,67.5,65-70,7,4,0.5714285714285714,0.67,-0.09857142857142864,0.2504542304090258,0.8417830777373732
kalshi,2022-11,70,72.5,70-75,12,8,0.6666666666666666,0.7108333333333333,-0.04416666666666669,0.3906175873976139,0.8618821601026385
kalshi,2022-11,75,77.5,75-80,7,5,0.7142857142857143,0.7628571428571429,-0.0485714285714286,0.35892909014821267,0.9177828342909844
kalshi,2022-11,80,82.5,80-85,8,4,0.5,0.8075,-0.3075,0.21521252682444186,0.7847874731755582
kalshi,2022-11,85,87.5,85-90,17,15,0.8823529411764706,0.8641176470588234,0.018235294117647127,0.6566315750229009,0.967120919987079
kalshi,2022-11,90,92.5,90-95,16,13,0.8125,0.925625,-0.11312500000000003,0.5699064013154177,0.9340852122641324
kalshi,2022-11,95,97.5,95-100,144,142,0.9861111111111112,0.9834722222222223,0.0026388888888888573,0.9507765031823722,0.9961829453084451
kalshi,2022-12,0,2.5,0-5,712,2,0.0028089887640449437,0.014073033707865168,-0.011264044943820224,0.0007706481942876941,0.010183730539778614
kalshi,2022-12,5,7.5,5-10,117,2,0.017094017094017096,0.06435897435897436,-0.04726495726495727,0.004700284108284717,0.06019127641391957
kalshi,2022-12,10,12.5,10-15,68,3,0.04411764705882353,0.11573529411764706,-0.07161764705882354,0.0151163456535321,0.12187392182380694
kalshi,2022-12,15,17.5,15-20,28,3,0.10714285714285714,0.16535714285714284,-0.058214285714285705,0.03711769205479949,0.2719622536765708
kalshi,2022-12,20,22.5,20-25,17,1,0.058823529411764705,0.21705882352941178,-0.15823529411764709,0.01046013064516424,0.269825452035628
kalshi,2022-12,25,27.5,25-30,19,4,0.21052631578947367,0.26210526315789473,-0.05157894736842106,0.08507538491591576,0.43334714240266087
kalshi,2022-12,30,32.5,30-35,18,7,0.3888888888888889,0.3244444444444444,0.06444444444444447,0.20304991926931162,0.6138133141934384
kalshi,2022-12,35,37.5,35-40,5,2,0.4,0.36200000000000004,0.03799999999999998,0.1176182311592533,0.769280067791163
kalshi,2022-12,40,42.5,40-45,7,0,0.0,0.4142857142857143,-0.4142857142857143,0.0,0.35433884297520657
kalshi,2022-12,45,47.5,45-50,13,8,0.6153846153846154,0.4684615384615385,0.14692307692307693,0.35522480972268555,0.8229055341876319
kalshi,2022-12,50,52.5,50-55,9,5,0.5555555555555556,0.5122222222222222,0.043333333333333335,0.2666473457440297,0.811224570528086
kalshi,2022-12,55,57.5,55-60,6,4,0.6666666666666666,0.5666666666666667,0.09999999999999998,0.29998832134152864,0.9032306674407831
kalshi,2022-12,60,62.5,60-65,5,3,0.6,0.614,-0.014000000000000012,0.23071993220883708,0.8823817688407467
kalshi,2022-12,65,67.5,65-70,6,5,0.8333333333333334,0.66,0.17333333333333334,0.43649056343635395,0.9699474141282697
kalshi,2022-12,70,72.5,70-75,8,3,0.375,0.72125,-0.34624999999999995,0.13684175946152105,0.6942621454161981
kalshi,2022-12,75,77.5,75-80,8,5,0.625,0.76875,-0.14375000000000004,0.30573785458380187,0.863158240538479
kalshi,2022-12,80,82.5,80-85,5,4,0.8,0.818,-0.017999999999999905,0.3755282641185388,0.9637768390302125
kalshi,2022-12,85,87.5,85-90,14,10,0.7142857142857143,0.8642857142857143,-0.15000000000000002,0.4535045882751561,0.882788120898909
kalshi,2022-12,90,92.5,90-95,19,19,1.0,0.9226315789473684,0.07736842105263164,0.8318156346315496,1.0
kalshi,2022-12,95,97.5,95-100,139,138,0.9928057553956835,0.9848920863309353,0.007913669064748219,0.9603754095443335,0.9987289410090068
kalshi,2023-01,0,2.5,0-5,636,0,0.0,0.014386792452830189,-0.014386792452830189,0.0,0.006003985986531667
kalshi,2023-01,5,7.5,5-10,90,2,0.022222222222222223,0.06233333333333333,-0.04011111111111111,0.006115313794863603,0.07744677380807581
kalshi,2023-01,10,12.5,10-15,47,1,0.02127659574468085,0.11702127659574468,-0.09574468085106383,0.003765671010464995,0.11113236524331144
kalshi,2023-01,15,17.5,15-20,17,1,0.058823529411764705,0.1623529411764706,-0.10352941176470588,0.01046013064516424,0.269825452035628
kalshi,2023-01,20,22.5,20-25,19,2,0.10526315789473684,0.21684210526315792,-0.11157894736842108,0.029357941395096593,0.313945504948417
kalshi,2023-01,25,27.5,25-30,10,1,0.1,0.267,-0.167,0.01787574951572113,0.4041563854975721
kalshi,2023-01,30,32.5,30-35,13,4,0.3076923076923077,0.32230769230769235,-0.014615384615384641,0.12680497161618087,0.5763111218666236
kalshi,2023-01,35,37.5,35-40,6,2,0.3333333333333333,0.375,-0.041666666666666685,0.09676933255921683,0.7000116786584712
kalshi,2023-01,40,42.5,40-45,8,4,0.5,0.4125,0.08750000000000002,0.21521252682444186,0.7847874731755582
kalshi,2023-01,45,47.5,45-50,4,3,0.75,0.4725,0.2775,0.3006360524426366,0.9544139373553637
kalshi,2023-01,50,52.5,50-55,10,9,0.9,0.513,0.387,0.5958436145024278,0.9821242504842788
kalshi,2023-01,55,57.5,55-60,5,3,0.6,0.5539999999999999,0.04600000000000004,0.23071993220883708,0.8823817688407467
kalshi,2023-01,60,62.5,60-65,7,6,0.8571428571428571,0.6214285714285714,0.23571428571428565,0.48686549668097007,0.9743210440510253
kalshi,2023-01,65,67.5,65-70,6,6,1.0,0.675,0.32499999999999996,0.6096569663469354,0.9999999999999999
kalshi,2023-01,70,72.5,70-75,1,1,1.0,0.73,0.27,0.20654329147389294,1.0
kalshi,2023-01,75,77.5,75-80,10,8,0.8,0.767,0.03300000000000003,0.49015684672072335,0.9433190520193067
kalshi,2023-01,80,82.5,80-85,10,10,1.0,0.823,0.17700000000000005,0.7224598312333834,1.0
kalshi,2023-01,85,87.5,85-90,16,15,0.9375,0.865,0.07250000000000001,0.7167073163197013,0.9888809426916687
kalshi,2023-01,90,92.5,90-95,13,11,0.8461538461538461,0.926923076923077,-0.08076923076923082,0.5776482949136899,0.9567427368172621
kalshi,2023-01,95,97.5,95-100,124,122,0.9838709677419355,0.9834677419354838,0.00040322580645169026,0.9430958652666754,0.9955657284555557
kalshi,2023-02,0,2.5,0-5,621,4,0.00644122383252818,0.014476650563607085,-0.008035426731078904,0.0025075930226294433,0.016443770010817753
kalshi,2023-02,5,7.5,5-10,110,2,0.01818181818181818,0.06618181818181817,-0.047999999999999994,0.005000250085743785,0.06388142410014258
kalshi,2023-02,10,12.5,10-15,71,1,0.014084507042253521,0.11971830985915492,-0.1056338028169014,0.0024905391347781955,0.07556230847938292
kalshi,2023-02,15,17.5,15-20,43,2,0.046511627906976744,0.16813953488372094,-0.1216279069767442,0.012848990317319689,0.15455775923863058
kalshi,2023-02,20,22.5,20-25,28,2,0.07142857142857142,0.22035714285714283,-0.1489285714285714,0.019811647447770794,0.2264573842591786
kalshi,2023-02,25,27.5,25-30,12,3,0.25,0.27666666666666667,-0.026666666666666672,0.08894003962896138,0.53231033912066
kalshi,2023-02,30,32.5,30-35,18,5,0.2777777777777778,0.3205555555555556,-0.0427777777777778,0.12499569146355474,0.5087307754619452
kalshi,2023-02,35,37.5,35-40,12,6,0.5,0.3625,0.1375,0.2537781703934222,0.7462218296065778
kalshi,2023-02,40,42.5,40-45,9,3,0.3333333333333333,0.4222222222222222,-0.0888888888888889,0.12058159868274293,0.6458026525009102
kalshi,2023-02,45,47.5,45-50,4,2,0.5,0.465,0.034999999999999976,0.15003570882017148,0.8499642911798285
kalshi,2023-02,50,52.5,50-55,7,5,0.7142857142857143,0.5157142857142857,0.19857142857142862,0.35892909014821267,0.9177828342909844
kalshi,2023-02,55,57.5,55-60,4,4,1.0,0.5675,0.4325,0.5100999795960008,1.0
kalshi,2023-02,60,62.5,60-65,6,6,1.0,0.6216666666666666,0.3783333333333334,0.6096569663469354,0.9999999999999999
kalshi,2023-02,65,67.5,65-70,4,3,0.75,0.6675,0.08250000000000002,0.3006360524426366,0.9544139373553637
kalshi,2023-02,70,72.5,70-75,9,7,0.7777777777777778,0.72,0.05777777777777782,0.4525833436728054,0.9367762376877727
kalshi,2023-02,75,77.5,75-80,9,7,0.7777777777777778,0.7655555555555555,0.012222222222222245,0.4525833436728054,0.9367762376877727
kalshi,2023-02,80,82.5,80-85,13,11,0.8461538461538461,0.8184615384615384,0.027692307692307794,0.5776482949136899,0.9567427368172621
kalshi,2023-02,85,87.5,85-90,12,12,1.0,0.8716666666666667,0.1283333333333333,0.7574992425007574,1.0
kalshi,2023-02,90,92.5,90-95,17,17,1.0,0.9194117647058824,0.08058823529411763,0.8156763396284354,1.0
kalshi,2023-02,95,97.5,95-100,138,136,0.9855072463768116,0.985072463768116,0.00043478260869567187,0.9486991875915426,0.9960166080565608
kalshi,2023-03,0,2.5,0-5,809,2,0.002472187886279357,0.014536464771322621,-0.012064276885043263,0.0006782108925943876,0.008968933151214394
kalshi,2023-03,5,7.5,5-10,153,1,0.006535947712418301,0.06588235294117646,-0.05934640522875816,0.0011546587784428824,0.036090561877301516
kalshi,2023-03,10,12.5,10-15,79,1,0.012658227848101266,0.11594936708860759,-0.10329113924050633,0.002237936230769212,0.06827736043177712
kalshi,2023-03,15,17.5,15-20,44,5,0.11363636363636363,0.16772727272727272,-0.05409090909090909,0.04952707589567494,0.23979435148133582
kalshi,2023-03,20,22.5,20-25,29,3,0.10344827586206896,0.2124137931034483,-0.10896551724137933,0.035814240381301043,0.26385447247069155
kalshi,2023-03,25,27.5,25-30,24,5,0.20833333333333334,0.2629166666666667,-0.054583333333333345,0.0924468910478809,0.40470844485235474
kalshi,2023-03,30,32.5,30-35,20,3,0.15,0.319,-0.169,0.05236779195949584,0.36042329588695743
kalshi,2023-03,35,37.5,35-40,13,3,0.23076923076923078,0.37230769230769234,-0.14153846153846156,0.08179379092465713,0.5025687399512693
kalshi,2023-03,40,42.5,40-45,14,6,0.42857142857142855,0.41357142857142853,0.015000000000000013,0.21380509930400526,0.6740973309713064
kalshi,2023-03,45,47.5,45-50,6,5,0.8333333333333334,0.4733333333333334,0.36,0.43649056343635395,0.9699474141282697
kalshi,2023-03,50,52.5,50-55,10,4,0.4,0.516,-0.11599999999999999,0.16817758120350967,0.6873304525498135
kalshi,2023-03,55,57.5,55-60,13,8,0.6153846153846154,0.5661538461538461,0.0492307692307693,0.35522480972268555,0.8229055341876319
kalshi,2023-03,60,62.5,60-65,11,8,0.7272727272727273,0.6263636363636363,0.10090909090909095,0.4343497069897537,0.9025411942607853
kalshi,2023-03,65,67.5,65-70,18,16,0.8888888888888888,0.6755555555555556,0.21333333333333326,0.6719975513339578,0.9689811315464172
kalshi,2023-03,70,72.5,70-75,11,8,0.7272727272727273,0.7190909090909091,0.008181818181818179,0.4343497069897537,0.9025411942607853
kalshi,2023-03,75,77.5,75-80,14,12,0.8571428571428571,0.7621428571428571,0.09499999999999997,0.600580922361363,0.9599069262620787
kalshi,2023-03,80,82.5,80-85,17,15,0.8823529411764706,0.8252941176470588,0.05705882352941172,0.6566315750229009,0.967120919987079
kalshi,2023-03,85,87.5,85-90,33,31,0.9393939393939394,0.8693939393939394,0.07000000000000006,0.8039341828220181,0.9832194695709291
kalshi,2023-03,90,92.5,90-95,38,37,0.9736842105263158,0.9223684210526316,0.051315789473684204,0.8650482156319974,0.9953395324464698
kalshi,2023-03,95,97.5,95-100,178,177,0.9943820224719101,0.9825280898876404,0.0118539325842697,0.9688677124404923,0.9990076252160178
kalshi,2023-04,0,2.5,0-5,637,2,0.0031397174254317113,0.01466248037676609,-0.01152276295133438,0.0008614284170259702,0.011374980704978594
kalshi,2023-04,5,7.5,5-10,103,3,0.02912621359223301,0.06718446601941747,-0.038058252427184455,0.009954187460887338,0.08215974568874726
kalshi,2023-04,10,12.5,10-15,56,1,0.017857142857142856,0.11642857142857142,-0.09857142857142856,0.003159128964463985,0.0944585817919329
kalshi,2023-04,15,17.5,15-20,31,1,0.03225806451612903,0.16612903225806452,-0.1338709677419355,0.00571707408694444,0.16194457176169622
kalshi,2023-04,20,22.5,20-25,24,1,0.041666666666666664,0.22083333333333333,-0.17916666666666667,0.007393265354805126,0.20242226248842232
kalshi,2023-04,25,27.5,25-30,21,2,0.09523809523809523,0.2633333333333333,-0.16809523809523808,0.026518208796947246,0.2891458386074067
kalshi,2023-04,30,32.5,30-35,18,3,0.16666666666666666,0.3194444444444444,-0.15277777777777776,0.05836470400465757,0.39222499638359243
kalshi,2023-04,35,37.5,35-40,10,2,0.2,0.364,-0.16399999999999998,0.056680947980693314,0.5098431532792765
kalshi,2023-04,40,42.5,40-45,11,5,0.45454545454545453,0.42272727272727273,0.0318181818181818,0.21270957543988045,0.7199122443100118
kalshi,2023-04,45,47.5,45-50,10,2,0.2,0.47,-0.26999999999999996,0.056680947980693314,0.5098431532792765
kalshi,2023-04,50,52.5,50-55,14,8,0.5714285714285714,0.515,0.056428571428571384,0.3259026690286936,0.7861949006959948
kalshi,2023-04,55,57.5,55-60,7,4,0.5714285714285714,0.5628571428571428,0.008571428571428563,0.2504542304090258,0.8417830777373732
kalshi,2023-04,60,62.5,60-65,4,2,0.5,0.6175,-0.11750000000000005,0.15003570882017148,0.8499642911798285
kalshi,2023-04,65,67.5,65-70,11,6,0.5454545454545454,0.6663636363636364,-0.12090909090909097,0.28008775568998817,0.7872904245601196
kalshi,2023-04,70,72.5,70-75,8,6,0.75,0.71625,0.03374999999999995,0.40926987910258916,0.9285223111419724
kalshi,2023-04,75,77.5,75-80,13,9,0.6923076923076923,0.7638461538461538,-0.07153846153846155,0.4236888781333764,0.8731950283838191
kalshi,2023-04,80,82.5,80-85,9,9,1.0,0.8277777777777777,0.17222222222222228,0.7008472464490407,1.0
kalshi,2023-04,85,87.5,85-90,15,14,0.9333333333333333,0.868,0.06533333333333335,0.7018292244757601,0.9881334113938051
kalshi,2023-04,90,92.5,90-95,28,25,0.8928571428571429,0.9242857142857143,-0.03142857142857136,0.7280377463234293,0.9628823079452005
kalshi,2023-04,95,97.5,95-100,156,155,0.9935897435897436,0.9821794871794871,0.011410256410256503,0.9645862554536858,0.9988675638274022
kalshi,2023-05,0,2.5,0-5,684,2,0.0029239766081871343,0.014722222222222223,-0.011798245614035089,0.0008022096247794694,0.010598089513859425
kalshi,2023-05,5,7.5,5-10,137,2,0.014598540145985401,0.0681021897810219,-0.053503649635036496,0.004012534577063031,0.05166419729761036
kalshi,2023-05,10,12.5,10-15,95,3,0.031578947368421054,0.11589473684210526,-0.0843157894736842,0.010796943829702532,0.08877246823970955
kalshi,2023-05,15,17.5,15-20,60,3,0.05,0.16583333333333333,-0.11583333333333333,0.01714919117914121,0.13700734625099836
kalshi,2023-05,20,22.5,20-25,35,3,0.08571428571428572,0.22,-0.13428571428571429,0.029581831005296905,0.22379599071162518
kalshi,2023-05,25,27.5,25-30,32,3,0.09375,0.2678125,-0.1740625,0.032400962626319516,0.24218499335778831
kalshi,2023-05,30,32.5,30-35,36,8,0.2222222222222222,0.3161111111111111,-0.09388888888888891,0.11716192974839595,0.38085019827859085
