category_group,horizon_label,horizon_hours,freshness_filter,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
Sports,7d,168.0,all,15,17.5,15-20,211,35,0.16587677725118483,0.1694312796208531,-0.003554502369668283,0.1217538495282415,0.22194867363300844
Sports,7d,168.0,all,20,22.5,20-25,212,37,0.17452830188679244,0.2190566037735849,-0.044528301886792465,0.12935332743803332,0.23128892132216858
Sports,7d,168.0,all,25,27.5,25-30,257,58,0.22568093385214008,0.268443579766537,-0.04276264591439691,0.1788292187925855,0.28061283339540904
Sports,7d,168.0,all,30,32.5,30-35,158,35,0.22151898734177214,0.3196835443037975,-0.09816455696202533,0.16380921267474025,0.29244925239233766
Sports,7d,168.0,all,35,37.5,35-40,168,54,0.32142857142857145,0.3694047619047619,-0.04797619047619045,0.25547822550263777,0.3953630143368424
Sports,7d,168.0,all,40,42.5,40-45,156,53,0.33974358974358976,0.4201282051282051,-0.08038461538461533,0.2700693524792397,0.41712096593599135
Sports,7d,168.0,all,45,47.5,45-50,208,86,0.41346153846153844,0.47043269230769236,-0.05697115384615392,0.3486966034711957,0.4813651030113838
Sports,7d,168.0,all,50,52.5,50-55,218,108,0.4954128440366973,0.5207339449541284,-0.025321100917431116,0.4296982292308287,0.5612863291207159
Sports,7d,168.0,all,55,57.5,55-60,160,93,0.58125,0.5710625,0.010187500000000016,0.5037764071611341,0.6549134493832356
Sports,7d,168.0,all,60,62.5,60-65,140,94,0.6714285714285714,0.62,0.05142857142857138,0.5899549027462967,0.7437455010311917
Sports,7d,168.0,all,65,67.5,65-70,161,104,0.6459627329192547,0.6703726708074533,-0.024409937888198674,0.5694771847141707,0.7156450174483903
Sports,7d,168.0,all,70,72.5,70-75,129,95,0.7364341085271318,0.7193798449612403,0.01705426356589146,0.6543649222612533,0.8048285833875795
Sports,7d,168.0,all,75,77.5,75-80,132,106,0.803030303030303,0.7708333333333333,0.032196969696969724,0.7270324134183684,0.8618888007016065
Sports,7d,168.0,all,80,82.5,80-85,140,108,0.7714285714285715,0.8197142857142857,-0.048285714285714265,0.695174201504757,0.8331847711429333
Sports,7d,168.0,all,85,87.5,85-90,118,101,0.8559322033898306,0.8720338983050847,-0.01610169491525415,0.7813544230478824,0.9080652825370739
Sports,7d,168.0,all,90,92.5,90-95,167,156,0.9341317365269461,0.9202395209580838,0.013892215568862332,0.8859135951092146,0.9628258219882605
Sports,7d,168.0,all,95,97.5,95-100,270,263,0.9740740740740741,0.9737407407407407,0.00033333333333340764,0.947460942097765,0.9873860643468367
Sports,7d,168.0,<=1h,0,2.5,0-5,116,0,0.0,0.020344827586206895,-0.020344827586206895,0.0,0.03205564678709229
Sports,7d,168.0,<=1h,5,7.5,5-10,79,1,0.012658227848101266,0.0681012658227848,-0.05544303797468354,0.002237936230769212,0.06827736043177712
Sports,7d,168.0,<=1h,10,12.5,10-15,41,5,0.12195121951219512,0.12463414634146341,-0.002682926829268295,0.053232579973408245,0.25544507648844866
Sports,7d,168.0,<=1h,15,17.5,15-20,59,15,0.2542372881355932,0.16949152542372883,0.08474576271186438,0.1605583829520582,0.3779638698231735
Sports,7d,168.0,<=1h,20,22.5,20-25,65,12,0.18461538461538463,0.2173846153846154,-0.03276923076923077,0.10888765378062985,0.29554222582704914
Sports,7d,168.0,<=1h,25,27.5,25-30,72,10,0.1388888888888889,0.26875,-0.1298611111111111,0.07722647811471899,0.23713397841573391
Sports,7d,168.0,<=1h,30,32.5,30-35,60,16,0.26666666666666666,0.31816666666666665,-0.05149999999999999,0.17132496487078852,0.3900895360189135
Sports,7d,168.0,<=1h,35,37.5,35-40,78,29,0.3717948717948718,0.3711538461538461,0.0006410256410256943,0.27293398524227175,0.4826915157254513
Sports,7d,168.0,<=1h,40,42.5,40-45,66,24,0.36363636363636365,0.4193939393939394,-0.05575757575757573,0.25806811940620944,0.4842058262078659
Sports,7d,168.0,<=1h,45,47.5,45-50,71,30,0.4225352112676056,0.4691549295774648,-0.04661971830985917,0.3145283047701463,0.5384946129654448
Sports,7d,168.0,<=1h,50,52.5,50-55,64,30,0.46875,0.519375,-0.05062500000000003,0.3517578764404486,0.5892812499952487
Sports,7d,168.0,<=1h,55,57.5,55-60,73,45,0.6164383561643836,0.5713698630136986,0.04506849315068495,0.5017387254305414,0.7194956059732815
Sports,7d,168.0,<=1h,60,62.5,60-65,75,51,0.68,0.6184000000000001,0.06159999999999999,0.5678872410148672,0.7745715624594409
Sports,7d,168.0,<=1h,65,67.5,65-70,76,49,0.6447368421052632,0.6688157894736843,-0.02407894736842109,0.5325617632032839,0.742983817045609
Sports,7d,168.0,<=1h,70,72.5,70-75,70,50,0.7142857142857143,0.72,-0.005714285714285672,0.5994958195463383,0.8067792340819687
Sports,7d,168.0,<=1h,75,77.5,75-80,63,51,0.8095238095238095,0.7706349206349207,0.03888888888888886,0.6959297958482789,0.8875391815550149
Sports,7d,168.0,<=1h,80,82.5,80-85,57,43,0.7543859649122807,0.8212280701754386,-0.06684210526315792,0.6289745615892073,0.8476729953455215
Sports,7d,168.0,<=1h,85,87.5,85-90,37,31,0.8378378378378378,0.8694594594594595,-0.03162162162162163,0.6886320070454415,0.923488967647029
Sports,7d,168.0,<=1h,90,92.5,90-95,39,35,0.8974358974358975,0.9184615384615384,-0.021025641025640973,0.7642084129775517,0.9593873444171301
Sports,7d,168.0,<=1h,95,97.5,95-100,29,28,0.9655172413793104,0.9675862068965517,-0.002068965517241339,0.8282410893529976,0.9938869433859677
Sports,7d,168.0,<=6h,0,2.5,0-5,263,1,0.0038022813688212928,0.0211787072243346,-0.017376425855513307,0.0006714943673873097,0.021220144717373084
Sports,7d,168.0,<=6h,5,7.5,5-10,181,3,0.016574585635359115,0.06933701657458563,-0.052762430939226515,0.005652492493845508,0.0475909332285027
Sports,7d,168.0,<=6h,10,12.5,10-15,110,10,0.09090909090909091,0.11918181818181818,-0.02827272727272727,0.05012978804195375,0.15929804853096863
Sports,7d,168.0,<=6h,15,17.5,15-20,119,22,0.18487394957983194,0.16983193277310923,0.015042016806722708,0.12537617174977098,0.26408147126367076
Sports,7d,168.0,<=6h,20,22.5,20-25,135,26,0.1925925925925926,0.2177777777777778,-0.0251851851851852,0.13495531552123163,0.26724114432941837
Sports,7d,168.0,<=6h,25,27.5,25-30,142,31,0.21830985915492956,0.2674647887323944,-0.04915492957746481,0.158275038652959,0.29318462717626936
Sports,7d,168.0,<=6h,30,32.5,30-35,99,22,0.2222222222222222,0.3192929292929293,-0.09707070707070709,0.1515799287727833,0.3136170343238624
Sports,7d,168.0,<=6h,35,37.5,35-40,118,42,0.3559322033898305,0.36974576271186443,-0.01381355932203393,0.2753359444678161,0.44561322231922534
Sports,7d,168.0,<=6h,40,42.5,40-45,110,41,0.37272727272727274,0.4191818181818182,-0.04645454545454547,0.28809453277586256,0.46594968304682455
Sports,7d,168.0,<=6h,45,47.5,45-50,140,60,0.42857142857142855,0.4694285714285714,-0.04085714285714287,0.3495830563292003,0.5113751087635129
Sports,7d,168.0,<=6h,50,52.5,50-55,133,67,0.5037593984962406,0.5194736842105263,-0.01571428571428568,0.4198806659491524,0.5874270533408882
Sports,7d,168.0,<=6h,55,57.5,55-60,115,69,0.6,0.571391304347826,0.028608695652173943,0.5086281361395726,0.6849067876581547
Sports,7d,168.0,<=6h,60,62.5,60-65,112,74,0.6607142857142857,0.6190178571428572,0.04169642857142852,0.5689989507563177,0.7417702375145626
Sports,7d,168.0,<=6h,65,67.5,65-70,113,71,0.6283185840707964,0.6700884955752212,-0.04176991150442477,0.5363721871689842,0.711827084323361
Sports,7d,168.0,<=6h,70,72.5,70-75,105,78,0.7428571428571429,0.7198095238095238,0.023047619047619095,0.6517287582972721,0.81684208226369
Sports,7d,168.0,<=6h,75,77.5,75-80,91,71,0.7802197802197802,0.77,0.010219780219780206,0.6847588519917921,0.8529798618215557
Sports,7d,168.0,<=6h,80,82.5,80-85,101,76,0.7524752475247525,0.8210891089108912,-0.06861386138613867,0.6600953960085425,0.8263527314523127
Sports,7d,168.0,<=6h,85,87.5,85-90,82,71,0.8658536585365854,0.8714634146341463,-0.005609756097560981,0.7755479364150434,0.9234138723117279
Sports,7d,168.0,<=6h,90,92.5,90-95,88,79,0.8977272727272727,0.9190909090909091,-0.021363636363636362,0.8169257242733358,0.9452561192485541
Sports,7d,168.0,<=6h,95,97.5,95-100,94,89,0.9468085106382979,0.9669148936170212,-0.02010638297872336,0.8814619333292169,0.9770685894749891
Sports,7d,168.0,<=24h,0,2.5,0-5,487,3,0.006160164271047228,0.02030800821355236,-0.01414784394250513,0.002097139906298156,0.01795332036438795
Sports,7d,168.0,<=24h,5,7.5,5-10,253,3,0.011857707509881422,0.06893280632411067,-0.057075098814229244,0.00404065983633348,0.034277120460939225
Sports,7d,168.0,<=24h,10,12.5,10-15,148,14,0.0945945945945946,0.11871621621621621,-0.02412162162162161,0.057185229550657794,0.15251751330768934
Sports,7d,168.0,<=24h,15,17.5,15-20,169,30,0.17751479289940827,0.16982248520710058,0.007692307692307693,0.12726756125708566,0.2420972212952628
Sports,7d,168.0,<=24h,20,22.5,20-25,170,31,0.18235294117647058,0.2187058823529412,-0.036352941176470616,0.13154390973943275,0.24720087861962514
Sports,7d,168.0,<=24h,25,27.5,25-30,203,48,0.23645320197044334,0.26798029556650244,-0.0315270935960591,0.18323493052623,0.2994610068480699
Sports,7d,168.0,<=24h,30,32.5,30-35,122,24,0.19672131147540983,0.3192622950819672,-0.12254098360655735,0.13591035553474007,0.27604880582366603
Sports,7d,168.0,<=24h,35,37.5,35-40,141,50,0.3546099290780142,0.3695744680851064,-0.014964539007092215,0.2804602036792119,0.43647194840969084
Sports,7d,168.0,<=24h,40,42.5,40-45,138,49,0.35507246376811596,0.4200724637681159,-0.06499999999999995,0.2801466832622453,0.437848601618918
Sports,7d,168.0,<=24h,45,47.5,45-50,167,73,0.437125748502994,0.47,-0.03287425149700596,0.3641440744737811,0.5129350444293432
Sports,7d,168.0,<=24h,50,52.5,50-55,169,88,0.5207100591715976,0.520414201183432,0.0002958579881656709,0.44577014920024116,0.594729360177131
Sports,7d,168.0,<=24h,55,57.5,55-60,141,84,0.5957446808510638,0.5717021276595744,0.024042553191489402,0.5132427445954546,0.6731677893947803
Sports,7d,168.0,<=24h,60,62.5,60-65,126,82,0.6507936507936508,0.6195238095238095,0.031269841269841336,0.5642112392113556,0.728453053280419
Sports,7d,168.0,<=24h,65,67.5,65-70,148,96,0.6486486486486487,0.6698648648648649,-0.021216216216216166,0.5688607590114603,0.7209149019404792
Sports,7d,168.0,<=24h,70,72.5,70-75,117,87,0.7435897435897436,0.7199145299145299,0.023675213675213747,0.6576075278949651,0.8140843398062239
Sports,7d,168.0,<=24h,75,77.5,75-80,112,87,0.7767857142857143,0.7701785714285714,0.0066071428571429225,0.6912242655289212,0.8439893364931502
Sports,7d,168.0,<=24h,80,82.5,80-85,116,87,0.75,0.8201724137931035,-0.07017241379310346,0.6640460052056096,0.8199261714008441
Sports,7d,168.0,<=24h,85,87.5,85-90,97,83,0.8556701030927835,0.8714432989690722,-0.01577319587628878,0.7722041904209146,0.9120372337532355
Sports,7d,168.0,<=24h,90,92.5,90-95,117,107,0.9145299145299145,0.9205128205128206,-0.005982905982906073,0.8497906795795463,0.952913025104933
Sports,7d,168.0,<=24h,95,97.5,95-100,139,134,0.9640287769784173,0.9693525179856115,-0.005323741007194238,0.9185588702004348,0.9845393868899366
Sports,3d,72.0,all,0,2.5,0-5,11017,157,0.014250703458291731,0.013746028864482165,0.0005046745938095658,0.012200715106066457,0.016639332826389082
Sports,3d,72.0,all,5,7.5,5-10,2599,171,0.06579453636013852,0.06862254713351289,-0.0028280107733743703,0.056889221463087405,0.07598156099251806
Sports,3d,72.0,all,10,12.5,10-15,1455,175,0.12027491408934708,0.11929209621993127,0.000982817869415814,0.10455275055100187,0.13799695463974676
Sports,3d,72.0,all,15,17.5,15-20,1245,193,0.15502008032128514,0.1695421686746988,-0.014522088353413648,0.13597991572527884,0.17618265156908425
Sports,3d,72.0,all,20,22.5,20-25,1129,227,0.20106288751107174,0.22069087688219663,-0.019627989371124893,0.17871499647127065,0.2254382408392236
Sports,3d,72.0,all,25,27.5,25-30,1258,335,0.26629570747217807,0.26944356120826707,-0.0031478537360890013,0.24260770250714486,0.2914067094444029
Sports,3d,72.0,all,30,32.5,30-35,979,297,0.30337078651685395,0.3188457609805925,-0.015474974463738522,0.27538806039091457,0.33289062866742414
Sports,3d,72.0,all,35,37.5,35-40,895,342,0.38212290502793295,0.36972067039106143,0.012402234636871512,0.35085637837531636,0.4143970322367425
Sports,3d,72.0,all,40,42.5,40-45,889,386,0.4341957255343082,0.4198200224971878,0.01437570303712038,0.4019655471980167,0.46699217161795226
Sports,3d,72.0,all,45,47.5,45-50,1161,532,0.4582256675279931,0.4707579672695952,-0.012532299741602082,0.4297495683140577,0.4869773068250171
Sports,3d,72.0,all,50,52.5,50-55,997,512,0.5135406218655968,0.5179338014042126,-0.004393179538615843,0.48252267712730634,0.5444546187804578
Sports,3d,72.0,all,55,57.5,55-60,715,387,0.5412587412587413,0.5685454545454545,-0.02728671328671317,0.5046103773141517,0.5774661190934018
Sports,3d,72.0,all,60,62.5,60-65,514,320,0.622568093385214,0.6181517509727626,0.004416342412451368,0.5798975915946498,0.6634200561184733
Sports,3d,72.0,all,65,67.5,65-70,409,269,0.6577017114914425,0.6706601466992664,-0.012958435207823915,0.6104407073082216,0.702027803617034
Sports,3d,72.0,all,70,72.5,70-75,362,253,0.6988950276243094,0.7182596685082874,-0.019364640883977935,0.6497518220871825,0.7438611513964235
Sports,3d,72.0,all,75,77.5,75-80,299,234,0.782608695652174,0.7696989966555183,0.012909698996655616,0.7324296460972154,0.8256178612465578
Sports,3d,72.0,all,80,82.5,80-85,295,230,0.7796610169491526,0.8191864406779661,-0.039525423728813514,0.728935567714509,0.8231963978485185
Sports,3d,72.0,all,85,87.5,85-90,191,170,0.8900523560209425,0.8692670157068063,0.020785340314136147,0.8377683086362543,0.926955446455061
Sports,3d,72.0,all,90,92.5,90-95,238,217,0.9117647058823529,0.9197058823529412,-0.00794117647058823,0.8688823474580112,0.9415654828573687
Sports,3d,72.0,all,95,97.5,95-100,406,397,0.9778325123152709,0.9729556650246306,0.004876847290640307,0.9584124311858037,0.988294784479956
Sports,3d,72.0,<=1h,0,2.5,0-5,983,15,0.015259409969481181,0.01854526958290946,-0.003285859613428279,0.009268821492285648,0.025024017398981205
Sports,3d,72.0,<=1h,5,7.5,5-10,342,18,0.05263157894736842,0.06725146198830409,-0.014619883040935672,0.033547770588341276,0.0816541021765314
Sports,3d,72.0,<=1h,10,12.5,10-15,206,14,0.06796116504854369,0.1203883495145631,-0.05242718446601942,0.04091090327387836,0.11083021955400704
Sports,3d,72.0,<=1h,15,17.5,15-20,200,22,0.11,0.17085,-0.06085,0.07377190160716048,0.16092798300912986
Sports,3d,72.0,<=1h,20,22.5,20-25,185,35,0.1891891891891892,0.22113513513513514,-0.031945945945945936,0.13929348518945034,0.2517305264689978
Sports,3d,72.0,<=1h,25,27.5,25-30,222,57,0.25675675675675674,0.2704954954954955,-0.013738738738738765,0.20376981784513193,0.31801890487025786
Sports,3d,72.0,<=1h,30,32.5,30-35,210,63,0.3,0.32142857142857145,-0.021428571428571463,0.24206655500527888,0.3651193246364748
Sports,3d,72.0,<=1h,35,37.5,35-40,213,73,0.3427230046948357,0.3707981220657277,-0.028075117370892022,0.28227505950806336,0.40874363801123187
Sports,3d,72.0,<=1h,40,42.5,40-45,197,82,0.41624365482233505,0.4192893401015228,-0.0030456852791877487,0.34965287182803606,0.486038538716393
Sports,3d,72.0,<=1h,45,47.5,45-50,297,136,0.45791245791245794,0.4724242424242424,-0.014511784511784476,0.4021467241517218,0.5147530663027898
Sports,3d,72.0,<=1h,50,52.5,50-55,281,141,0.501779359430605,0.5177935943060499,-0.016014234875444844,0.44368939571828275,0.5598213274345152
Sports,3d,72.0,<=1h,55,57.5,55-60,186,99,0.532258064516129,0.5690322580645162,-0.03677419354838718,0.460624147463151,0.602586444946521
Sports,3d,72.0,<=1h,60,62.5,60-65,175,115,0.6571428571428571,0.6193714285714286,0.03777142857142857,0.584117708864417,0.7234170034172892
Sports,3d,72.0,<=1h,65,67.5,65-70,158,98,0.620253164556962,0.6701898734177214,-0.049936708860759405,0.5425716625199488,0.692225818473813
Sports,3d,72.0,<=1h,70,72.5,70-75,155,108,0.6967741935483871,0.7196774193548388,-0.022903225806451655,0.6203739026051529,0.7636564773456911
Sports,3d,72.0,<=1h,75,77.5,75-80,117,89,0.7606837606837606,0.7707692307692308,-0.010085470085470116,0.6758725105911064,0.8289205408084116
Sports,3d,72.0,<=1h,80,82.5,80-85,107,89,0.8317757009345794,0.8200934579439253,0.011682242990654124,0.749694958471902,0.8908587686486015
Sports,3d,72.0,<=1h,85,87.5,85-90,75,69,0.92,0.8692,0.05080000000000007,0.8362501593344202,0.9628203821056319
Sports,3d,72.0,<=1h,90,92.5,90-95,67,63,0.9402985074626866,0.9198507462686567,0.020447761194029912,0.8563029501122377,0.9765410285669565
Sports,3d,72.0,<=1h,95,97.5,95-100,67,67,1.0,0.9677611940298507,0.032238805970149276,0.9457719757882374,0.9999999999999999
Sports,3d,72.0,<=6h,0,2.5,0-5,2951,32,0.010843781768891902,0.015625211792612673,-0.004781430023720772,0.007691648899605457,0.015267822092003705
Sports,3d,72.0,<=6h,5,7.5,5-10,773,42,0.054333764553686936,0.0673091849935317,-0.01297542043984476,0.04044582209710514,0.0726294818001115
Sports,3d,72.0,<=6h,10,12.5,10-15,487,46,0.0944558521560575,0.11930184804928132,-0.024845995893223824,0.07156244071606896,0.12369729277025332
Sports,3d,72.0,<=6h,15,17.5,15-20,434,58,0.1336405529953917,0.16995391705069124,-0.03631336405529953,0.1048208190223662,0.1688891253958891
Sports,3d,72.0,<=6h,20,22.5,20-25,434,100,0.2304147465437788,0.22110599078341014,0.009308755760368659,0.19326520673212705,0.2722949410473438
Sports,3d,72.0,<=6h,25,27.5,25-30,524,142,0.27099236641221375,0.2704389312977099,0.0005534351145038419,0.23470416042828443,0.31061398046853017
Sports,3d,72.0,<=6h,30,32.5,30-35,428,141,0.3294392523364486,0.3195093457943925,0.00992990654205611,0.28660028799719517,0.3753127838328463
Sports,3d,72.0,<=6h,35,37.5,35-40,418,154,0.3684210526315789,0.3699760765550239,-0.0015550239234449759,0.32357091246757114,0.4156677022162342
Sports,3d,72.0,<=6h,40,42.5,40-45,411,167,0.40632603406326034,0.41980535279805353,-0.013479318734793189,0.359921992682495,0.4544649926150259
Sports,3d,72.0,<=6h,45,47.5,45-50,629,292,0.4642289348171701,0.4723529411764706,-0.008124006359300495,0.42558891779911595,0.5033032409970186
Sports,3d,72.0,<=6h,50,52.5,50-55,599,301,0.5025041736227045,0.517245409015025,-0.014741235392320529,0.4625747852872866,0.5424016463325617
Sports,3d,72.0,<=6h,55,57.5,55-60,381,214,0.5616797900262467,0.5674540682414698,-0.005774278215223139,0.511486118546249,0.6106420505498155
Sports,3d,72.0,<=6h,60,62.5,60-65,287,184,0.6411149825783972,0.6195121951219512,0.02160278745644595,0.5840914026379719,0.6944107098521258
Sports,3d,72.0,<=6h,65,67.5,65-70,267,173,0.6479400749063671,0.6708988764044943,-0.022958801498127235,0.588921109887111,0.7027622947302004
Sports,3d,72.0,<=6h,70,72.5,70-75,241,166,0.6887966804979253,0.7185892116182572,-0.029792531120331867,0.6277650910048188,0.7439037757237109
Sports,3d,72.0,<=6h,75,77.5,75-80,188,142,0.7553191489361702,0.7696808510638298,-0.014361702127659526,0.6891574569262003,0.8112553836672894
Sports,3d,72.0,<=6h,80,82.5,80-85,174,143,0.8218390804597702,0.8186206896551724,0.003218390804597737,0.7582197000383915,0.8715542111275001
Sports,3d,72.0,<=6h,85,87.5,85-90,120,108,0.9,0.8684999999999999,0.031500000000000083,0.8333168001483641,0.9418669830068925
Sports,3d,72.0,<=6h,90,92.5,90-95,128,120,0.9375,0.92,0.01749999999999996,0.8815107956585421,0.9679934579306134
Sports,3d,72.0,<=6h,95,97.5,95-100,146,141,0.9657534246575342,0.9697260273972603,-0.0039726027397261054,0.9223400252695617,0.9852850935225494
Sports,3d,72.0,<=24h,0,2.5,0-5,6072,95,0.015645586297760212,0.014369235836627142,0.00127635046113307,0.012816337515973619,0.019087325015320813
Sports,3d,72.0,<=24h,5,7.5,5-10,1451,89,0.061337008959338385,0.06835975189524465,-0.007022742935906268,0.05011100129444054,0.07487965060883195
Sports,3d,72.0,<=24h,10,12.5,10-15,869,102,0.11737629459148446,0.11990794016110472,-0.0025316455696202528,0.0976406516732348,0.14047998785632015
Sports,3d,72.0,<=24h,15,17.5,15-20,802,115,0.1433915211970075,0.16976309226932668,-0.02637157107231919,0.1208336379626134,0.16934944516439324
Sports,3d,72.0,<=24h,20,22.5,20-25,762,169,0.22178477690288714,0.22131233595800523,0.00047244094488191335,0.19372323599392585,0.252637473583616
Sports,3d,72.0,<=24h,25,27.5,25-30,854,231,0.27049180327868855,0.2694613583138173,0.0010304449648712577,0.2417752676311085,0.3012639134951043
Sports,3d,72.0,<=24h,30,32.5,30-35,700,220,0.3142857142857143,0.3191857142857143,-0.0049000000000000155,0.2809876607282759,0.34961104216169264
Sports,3d,72.0,<=24h,35,37.5,35-40,673,258,0.3833580980683507,0.36974739970282317,0.01361069836552753,0.3473846155070115,0.42065564679365086
Sports,3d,72.0,<=24h,40,42.5,40-45,663,288,0.4343891402714932,0.4200904977375566,0.014298642533936645,0.3971431145704308,0.47239111964651076
Sports,3d,72.0,<=24h,45,47.5,45-50,929,425,0.45748116254036597,0.47142088266953713,-0.013939720129171163,0.42568552504665325,0.489626999609194
Sports,3d,72.0,<=24h,50,52.5,50-55,812,410,0.5049261083743842,0.5175615763546798,-0.012635467980295578,0.47059437757761285,0.5392114474747012
Sports,3d,72.0,<=24h,55,57.5,55-60,558,308,0.5519713261648745,0.5682078853046595,-0.016236559139784945,0.5104937559603583,0.5927381869929581
Sports,3d,72.0,<=24h,60,62.5,60-65,415,271,0.653012048192771,0.6188915662650603,0.03412048192771078,0.6059991958795661,0.6972180585669836
Sports,3d,72.0,<=24h,65,67.5,65-70,351,226,0.6438746438746439,0.6708262108262109,-0.026951566951566974,0.5924684143033745,0.6921656308593123
Sports,3d,72.0,<=24h,70,72.5,70-75,318,223,0.7012578616352201,0.7182389937106919,-0.016981132075471805,0.648791919338525,0.7489192528654411
Sports,3d,72.0,<=24h,75,77.5,75-80,264,207,0.7840909090909091,0.7698106060606061,0.014280303030302921,0.7305720353802211,0.8294604614387943
Sports,3d,72.0,<=24h,80,82.5,80-85,249,196,0.7871485943775101,0.818433734939759,-0.03128514056224896,0.7321431363806683,0.8334283518554448
Sports,3d,72.0,<=24h,85,87.5,85-90,154,140,0.9090909090909091,0.8683766233766234,0.0407142857142857,0.8531934321432111,0.9450752118644521
Sports,3d,72.0,<=24h,90,92.5,90-95,167,157,0.9401197604790419,0.9196407185628742,0.020479041916167673,0.893293381903881,0.9671527857742489
Sports,3d,72.0,<=24h,95,97.5,95-100,232,226,0.9741379310344828,0.96875,0.0053879310344827624,0.9447348605916439,0.9880946317455859
Sports,1d,24.0,all,0,2.5,0-5,36096,466,0.012910017730496454,0.014180795656028368,-0.001270777925531914,0.011796183511967574,0.014127520264062294
Sports,1d,24.0,all,5,7.5,5-10,10938,656,0.05997440117023222,0.06827299323459499,-0.008298592064362766,0.05567719658616977,0.06458058524828854
Sports,1d,24.0,all,10,12.5,10-15,5244,520,0.09916094584286804,0.11913615560640732,-0.01997520976353928,0.09136256942988022,0.10754617812073183
Sports,1d,24.0,all,15,17.5,15-20,4096,616,0.150390625,0.168994140625,-0.01860351562500001,0.1397714149061998,0.1616650113206086
Sports,1d,24.0,all,20,22.5,20-25,3407,678,0.199002054593484,0.22006750807161726,-0.021065453478133267,0.1859378583404947,0.21274427336565077
Sports,1d,24.0,all,25,27.5,25-30,3522,881,0.2501419647927314,0.2694236229415105,-0.019281658148779135,0.23611583965994914,0.2647125583032492
Sports,1d,24.0,all,30,32.5,30-35,2724,818,0.3002936857562408,0.3192107195301028,-0.018917033773862002,0.28337068918050146,0.317779172307057
Sports,1d,24.0,all,35,37.5,35-40,2436,871,0.3575533661740558,0.3699384236453202,-0.012385057471264393,0.33875835723822056,0.3767969476635402
Sports,1d,24.0,all,40,42.5,40-45,2618,1085,0.4144385026737968,0.4200572956455309,-0.005618792971734121,0.3957066029916576,0.4334211368382389
Sports,1d,24.0,all,45,47.5,45-50,2983,1359,0.4555816292323165,0.46994971505196115,-0.01436808581964466,0.43777792704592416,0.47349959098516264
Sports,1d,24.0,all,50,52.5,50-55,2570,1300,0.5058365758754864,0.5181750972762645,-0.01233852140077818,0.48651237931527064,0.5251433496153673
Sports,1d,24.0,all,55,57.5,55-60,1884,991,0.5260084925690022,0.5684766454352441,-0.04246815286624195,0.5034310159444128,0.5484801189728389
Sports,1d,24.0,all,60,62.5,60-65,1400,851,0.6078571428571429,0.6187214285714285,-0.01086428571428566,0.5820203437549102,0.6331036417431689
Sports,1d,24.0,all,65,67.5,65-70,1173,772,0.6581415174765558,0.6695481670929242,-0.011406649616368392,0.6305197136912888,0.6847308688849898
Sports,1d,24.0,all,70,72.5,70-75,909,607,0.6677667766776678,0.7185478547854786,-0.05078107810781074,0.6364968877395988,0.6976246071615978
Sports,1d,24.0,all,75,77.5,75-80,751,562,0.748335552596538,0.769081225033289,-0.020745672436751073,0.7160868915912314,0.778056515449398
Sports,1d,24.0,all,80,82.5,80-85,608,475,0.78125,0.8189473684210526,-0.037697368421052646,0.7466794247161455,0.8122887788188873
Sports,1d,24.0,all,85,87.5,85-90,458,382,0.834061135371179,0.8696069868995633,-0.0355458515283843,0.7972389234109701,0.8653259040103795
Sports,1d,24.0,all,90,92.5,90-95,449,398,0.8864142538975501,0.9201781737193764,-0.03376391982182625,0.8537273270418694,0.9125450295614109
Sports,1d,24.0,all,95,97.5,95-100,852,814,0.9553990610328639,0.9741549295774647,-0.018755868544600873,0.9393746186248753,0.9673352211398663
Sports,1d,24.0,<=1h,0,2.5,0-5,2697,19,0.0070448646644419724,0.017419354838709676,-0.010374490174267705,0.0045147059854084735,0.010977353971013997
Sports,1d,24.0,<=1h,5,7.5,5-10,1254,59,0.04704944178628389,0.06845295055821371,-0.02140350877192982,0.036649445524205966,0.060216169351307754
Sports,1d,24.0,<=1h,10,12.5,10-15,815,83,0.10184049079754601,0.11984049079754602,-0.018000000000000016,0.08290901948788447,0.12450789728820506
Sports,1d,24.0,<=1h,15,17.5,15-20,739,105,0.14208389715832206,0.1710554803788904,-0.028971583220568337,0.11875926097568476,0.16911045445220727
Sports,1d,24.0,<=1h,20,22.5,20-25,760,166,0.21842105263157896,0.22088157894736843,-0.0024605263157894686,0.19050161906655202,0.24917278463180645
Sports,1d,24.0,<=1h,25,27.5,25-30,810,198,0.24444444444444444,0.2694938271604938,-0.025049382716049368,0.2160997926199093,0.27520170880248046
Sports,1d,24.0,<=1h,30,32.5,30-35,729,232,0.31824417009602196,0.32015089163237315,-0.0019067215363511858,0.2854589771783006,0.35293491312487
Sports,1d,24.0,<=1h,35,37.5,35-40,714,236,0.33053221288515405,0.36974789915966383,-0.039215686274509776,0.2970149037167301,0.36586336915015305
Sports,1d,24.0,<=1h,40,42.5,40-45,842,350,0.4156769596199525,0.42029691211401426,-0.004619952494061774,0.38284411951349,0.44927574784701824
Sports,1d,24.0,<=1h,45,47.5,45-50,1187,556,0.468407750631845,0.4716596461668071,-0.003251895534962135,0.4401674867514512,0.49685184478684913
